Time (ms), Potentiometer 0 (mm), Potentiometer 1 (mm), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2)
0.051,18464,21787,-6.426037255859375,0.63206923828125,-1.838746875
0.059,18871,21057,-9.581595043945311,-2.844311572265625,-0.9097966308593749
0.067,18219,21885,-8.90643017578125,-4.1946413085937495,-3.81156904296875
0.075,18842,21471,-8.604760766601562,-2.868253588867187,15.729904907226562
0.083,18413,22063,13.972560888671874,-6.7037646484375,-6.943184814453125
0.09,18854,22066,-6.612784985351562,8.049305981445311,1.7908628417968748
0.098,18787,22156,-8.63827958984375,-6.8569935546875,-0.1005564697265625
0.106,18852,22172,-9.5384994140625,-0.105344873046875,1.455674609375
0.113,18828,21915,-8.628702783203124,-7.163451367187499,0.5793968017578125
0.121,18626,22110,-7.924807495117187,-2.01112939453125,4.3239281982421875
0.129,18790,21213,-7.632714892578124,-6.062118603515625,1.0773907470703123
0.136,18124,21697,-9.610325463867188,0.6607996582031249,7.345410693359375
0.144,18702,20824,-9.840168823242188,-1.6472107421875,9.916783276367187
0.152,18210,20953,-8.882488159179687,0.8954314208984374,10.577582934570312
0.159,18623,20570,-6.047753393554687,-1.7429788085937499,9.763554370117188
0.167,18520,20357,-5.549759448242187,-0.0526724365234375,8.834604125976561
0.175,18513,20177,-7.694964135742187,-1.2785036865234374,7.747636572265624
0.182,18450,19792,-8.355763793945313,-1.43652099609375,5.6311623046875
0.19,18121,20050,-10.946289990234375,1.1013327636718748,7.445967163085937
0.198,18275,19325,-10.376469995117187,0.9911994873046874,7.982268334960937
0.205,17563,19989,-9.09796630859375,-0.9050082275390624,5.492298608398437
0.213,18115,19486,-8.269572534179687,1.5322890624999999,6.382941625976562
0.221,17667,19860,-7.857769848632812,0.22505495605468748,6.248866333007812
0.228,18061,19723,-8.580818749999999,-0.9193734375,6.617573388671874
0.236,17997,19715,-6.794744311523437,1.62805712890625,5.894524487304687
0.244,18016,19711,-8.432378247070313,1.35990654296875,3.2513258544921873
0.251,17992,19356,-11.348515869140625,-0.6081272216796875,5.827486840820312
0.259,17605,19687,-11.042058056640624,-0.93852705078125,5.559336254882812
0.267,17835,18962,-9.074024291992187,0.5889736083984375,5.372588525390625
0.274,17147,19616,-7.254431030273437,-0.4213794921875,4.548983154296875
0.282,17767,19171,-5.45877978515625,0.9002198242187499,3.706224169921875
0.29,17411,19413,-5.530605834960937,0.5363011718749999,4.429273071289062
0.297,17767,19284,-4.113238452148437,0.8092401611328125,4.352658618164062
0.305,17749,19204,-5.8083332275390624,1.6328455322265625,2.1787235107421874
0.313,17778,19192,-7.498639599609374,1.599326708984375,-1.1013327636718748
0.32,17772,18798,-10.726023437499999,1.2401964599609374,-0.05746083984375
0.328,17400,19182,-11.295843432617186,1.867477294921875,2.418143676757812
0.336,17692,18513,-12.58392392578125,0.565031591796875,2.0159177978515626
0.343,16989,19225,-13.627795849609374,0.7757213378906249,2.288856787109375
0.351,17548,18996,-12.401964599609375,0.0047884033203125,3.380612744140625
0.359,17282,19254,-10.587159741210938,2.3319524169921872,6.995857250976562
0.417,17097,19309,-10.228029492187499,-3.1747114013671873,6.004657763671875
0.425,17500,19272,-8.398859423828124,-2.987963671875,9.016563452148437
0.433,17450,19319,-8.552088330078124,-3.5673604736328124,9.65342109375
0.44,17479,19319,-8.56166513671875,-2.01112939453125,6.9527616210937495
0.448,17488,19012,-5.492298608398437,-3.0454245117187497,4.376600634765625
0.456,17229,19316,-5.851428857421874,-3.0214824951171875,2.767697119140625
0.463,17485,18653,-7.45075556640625,-0.411802685546875,3.1555577880859373
0.471,16876,19445,-5.827486840820312,0.3687070556640625,3.4907460205078125
0.479,17483,19255,-6.440402465820312,0.1867477294921875,5.080495922851562
0.486,17157,19751,-7.015010864257812,-0.612915625,7.082048510742187
0.494,17480,19847,-7.963114721679687,1.0582371337890624,4.61602080078125
0.502,17484,20018,-7.857769848632812,-1.886630908203125,3.5529952636718747
0.509,17500,20170,-6.311115576171875,-1.4891934326171874,5.837063647460937
0.517,17506,19886,-7.1778165771484375,-0.36391865234375,4.185064501953125
0.525,17160,20423,-7.781155395507812,0.033518823242187495,4.060566015625
0.532,17496,19758,-9.586383447265625,0.0047884033203125,10.893617553710937
0.54,16822,20484,-10.850521923828124,-0.63206923828125,12.100295190429687
0.548,17381,20236,-10.907982763671875,-0.11013327636718749,7.551312036132812
0.555,17104,20488,-7.541735229492187,-1.9105729248046874,4.687846850585937
0.563,17316,20489,-3.88818349609375,-2.8012159423828122,5.942408520507812
0.571,17298,20472,-3.308786694335937,-0.9050082275390624,5.6215854980468745
0.578,17254,20499,-5.453991381835937,-1.7573440185546874,5.798756420898437
0.586,17212,20016,-6.904877587890625,-1.0917559570312498,5.755660791015624
0.594,16763,20488,-5.6215854980468745,-0.033518823242187495,5.209782812499999
0.601,17119,19824,-4.668693237304687,-0.8188169677734375,4.410119458007812
0.609,16526,20500,-5.046977099609375,-2.8107927490234372,4.151545678710937
0.616,17079,20288,-6.5218053222656245,-1.5131354492187499,5.3390697021484375
0.624,16877,20546,-6.41646044921875,-0.9097966308593749,3.0310593017578125
0.632,17070,20648,-5.219359619140625,-0.7278373046875,1.9105729248046874
0.64,17064,20747,-2.1595698974609374,0.8762778076171874,1.2785036865234374
