Time (ms), Potentiometer 0 (mm), Potentiometer 1 (mm), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2)
1.317,16966,18748,-7.105990527343749,0.6751648681640625,4.448426684570312
1.324,17011,18254,-5.913678100585937,-0.15322890625,5.209782812499999
1.332,16556,18812,-5.6407391113281244,-0.44053310546874996,5.655104321289063
1.339,16998,18385,-6.512228515625,-0.7326257080078125,5.717353564453124
1.347,16524,18957,-6.842628344726562,-0.8667010009765624,6.598419775390624
1.355,16985,18929,-7.9295958984374995,1.5897499023437498,6.7803791015625
1.362,16893,19052,-8.56166513671875,2.6623522460937497,7.474697583007812
1.37,16964,19082,-10.01733974609375,2.6144682128906247,6.7277066650390625
1.378,16943,18936,-9.9981861328125,2.0925322509765625,6.177040283203125
1.385,16757,19214,-8.518569506835936,2.2936451904296873,7.350199096679687
1.393,16888,18742,-6.426037255859375,1.2114660400390624,5.7317187744140625
1.401,16336,19545,-4.802768530273437,0.9193734375,6.1818286865234375
1.408,16867,19290,-3.687070556640625,0.5698199951171875,5.549759448242187
1.416,16450,20000,-4.309562988281249,2.480392919921875,6.7803791015625
1.424,16885,20090,-7.273584643554687,2.068590234375,8.513781103515624
1.431,16819,20179,-9.730035546875,0.373495458984375,10.836156713867187
1.439,16860,20191,-10.63025537109375,1.0821791503906248,6.871358764648437
1.447,16840,19894,-9.351751684570312,0.1149216796875,7.350199096679687
1.454,16581,20173,-6.957550024414062,-0.28730419921875,7.60398447265625
1.462,16799,19461,-4.017470385742187,0.3399766357421875,7.637503295898437
1.47,16212,20172,-4.893748193359374,0.4165910888671875,6.890512377929687
1.477,16769,19783,-6.794744311523437,-0.38786066894531246,9.4618849609375
1.485,16364,20198,-7.64229169921875,1.0678139404296874,12.028469140624999
1.493,16662,20169,-9.773131176757811,-0.22026655273437498,11.061211669921875
1.5,16569,20191,-8.499415893554687,0.4740519287109375,10.199299072265624
1.508,16540,20165,-7.029376074218749,-0.086191259765625,9.198522778320312
1.516,16485,19786,-7.240065820312499,0.967257470703125,7.019799267578125
1.523,16157,20123,-4.055777612304687,-1.37906015625,4.4005426513671875
1.531,16378,19416,-3.83072265625,-1.838746875,5.109226342773437
1.539,15752,20123,-3.754108203125,1.1109095703125,7.388506323242187
1.546,16238,19805,-5.449202978515625,-1.1061211669921875,8.02536396484375
1.554,15858,20129,-6.306327172851562,-2.35589443359375,8.37012900390625
1.562,16042,20127,-5.894524487304687,-1.886630908203125,9.409212524414063
1.569,15969,20122,-4.802768530273437,-3.8690298828125,7.110778930664062
1.577,15932,20136,-6.526593725585937,-3.9887399658203124,6.3973068359375
1.585,15915,19710,-7.287949853515625,-2.6240450195312497,5.066130712890625
1.592,15573,20139,-6.4356140625,-3.208230224609375,4.338293408203125
1.6,15886,19439,-6.579266162109374,-2.231395947265625,5.521029028320312
1.608,15324,20146,-0.49799394531249996,-3.2130186279296873,10.558429321289061
1.615,15886,19882,-7.541735229492187,-1.2976572998046874,12.004527124023436
1.623,15662,20063,-7.134720947265625,2.020706201171875,13.120225097656249
1.631,15882,19938,-9.672574707031249,-5.008669873046875,7.513004809570312
1.638,15888,19843,-10.86009873046875,-0.5458779785156249,5.324704492187499
1.646,15868,19845,-4.390965844726562,3.0071172851562498,5.659892724609374
1.654,15876,19406,-5.68862314453125,0.1197100830078125,7.805097412109374
1.661,15527,19849,-5.425260961914062,-4.1946413085937495,3.1794998046874996
1.669,15873,19250,-1.2641384765625,3.782838623046875,10.180145458984374
1.677,15358,19944,-4.568136767578125,-2.839523168945312,4.204218115234375
1.684,15874,19866,-2.786850732421875,-2.422932080078125,2.370259643554687
1.692,15707,20193,-8.968679418945312,-2.5953145996093747,1.9393033447265624
1.7,15863,20366,-6.4834980957031245,-0.3399766357421875,4.467580297851562
1.707,15847,20494,-5.8610056640625,-0.9433154541015625,6.37815322265625
1.715,15775,20743,-5.530605834960937,-1.4173673828125,6.062118603515625
1.723,15749,20402,-3.9504327392578125,-2.3319524169921872,5.7077767578125
1.73,15318,21129,-4.3239281982421875,0.7996633544921875,6.5218053222656245
1.738,15682,20740,-4.515464331054687,-2.1212626708984375,3.0262708984374997
1.745,15224,21566,-2.901772412109375,0.3447650390625,3.706224169921875
1.753,15670,21637,-4.716577270507813,2.04943662109375,7.71890615234375
1.761,15545,21865,-5.109226342773437,-0.24899697265624998,9.217676391601563
1.768,15637,21881,-8.341398583984375,-0.354341845703125,9.0788126953125
1.776,15626,21713,-8.245630517578125,0.033518823242187495,11.161768139648437
1.784,15529,21789,-5.511452221679687,1.5562310791015623,10.43871923828125
1.791,15625,20979,-4.639962817382812,1.4700398193359374,8.892064965820312
1.799,15177,21443,-6.287173559570312,2.1164742675781247,7.1586629638671875
1.807,15625,20775,-6.349422802734375,2.0063409912109376,6.5026517089843745
1.814,15223,21249,-6.339845996093749,0.7565677246093749,4.592078784179687
1.822,15643,21132,-5.88015927734375,0.8188169677734375,3.0885201416015624
1.83,15591,21219,-6.574477758789062,0.45968671875,3.380612744140625
1.837,15676,21217,-10.1131078125,0.32082302246093747,2.9927520751953125
1.845,15667,20948,-12.550405102539061,0.430956298828125,7.599196069335937
1.853,15518,21030,-11.161768139648437,2.2553379638671873,9.988609326171874
1.86,15656,20224,-10.031704956054687,-0.718260498046875,8.987833032226561
1.868,15157,20742,-4.141968872070312,-1.599326708984375,8.437166650390624
1.876,15658,20048,-4.50109912109375,-0.97683427734375,5.999869360351562
1.883,15276,20313,-4.438849877929687,-1.5275006591796874,5.109226342773437
1.891,15662,20049,-5.013458276367187,-0.8667010009765624,6.210559106445312
1.899,15605,19974,-6.909665991210937,-0.4070142822265625,6.167463476562499
1.906,15665,19859,-6.7085530517578125,0.239420166015625,9.045293872070312
1.914,15680,19434,-8.322244970703125,0.0047884033203125,8.681375219726561
1.922,15524,19366,-11.066000073242186,1.2832920898437499,6.603208178710937
1.929,15682,18466,-11.056423266601563,3.35188232421875,9.198522778320312
1.937,15171,18942,-7.52737001953125,0.814028564453125,6.636727001953124
1.945,15673,18448,-7.656656909179687,2.1116858642578125,8.039729174804688
1.952,15302,18795,-8.17859287109375,1.924938134765625,10.199299072265624
1.96,15662,18607,-10.524910498046875,0.8092401611328125,9.476250170898437
1.968,15592,18494,-12.061987963867187,2.384624853515625,6.58884296875
1.975,15622,18438,-9.390058911132812,4.13718046875,5.588066674804687
1.983,15625,18116,-7.656656909179687,2.9496564453125,5.45877978515625
1.991,15397,18362,-7.939172705078125,-0.44532150878906246,3.35188232421875
1.998,15621,17814,-6.215347509765625,-1.16837041015625,5.88015927734375
2.006,15248,18266,-5.391742138671875,-0.7326257080078125,9.572018237304688
2.014,15615,17696,-7.292738256835937,-1.8004396484374998,10.453084448242187
2.022,15127,18142,-12.617442749023438,-2.29843359375,9.227253198242186
2.029,15605,17867,-13.354856860351562,0.45010991210937495,9.17458076171875
2.037,15457,17864,-10.912771166992187,-0.143652099609375,6.268019946289062
2.045,15599,17809,-8.9255837890625,-1.5658078857421873,1.8291700683593748
2.052,15598,17723,-5.7317187744140625,-2.2170307373046874,5.49708701171875
2.06,15549,17801,-6.56968935546875,-2.7724855224609373,8.556876733398436
2.068,15594,17319,-4.4005426513671875,-1.0103531005859374,8.576030346679687
2.075,15190,17842,-4.735730883789063,0.7900865478515624,5.702988354492187
2.083,15601,17454,-7.407659936523437,-1.20667763671875,3.4668040039062498
2.091,15168,18057,-12.157756030273436,-2.39420166015625,1.7717092285156248
2.098,15569,18168,-8.815450512695312,-1.6472107421875,3.299209887695312
2.106,15448,18527,-5.779602807617187,-2.3127988037109373,6.5505357421875
2.114,15526,18821,-3.5817256835937497,-3.347093920898437,7.924807495117187
2.121,15521,18868,-5.530605834960937,-1.0534487304687499,6.5218053222656245
2.129,15398,19204,-4.4196962646484375,1.9536685546875,7.493851196289062
2.137,15518,18758,-2.959233251953125,1.158793603515625,6.5505357421875
2.144,15054,19391,-6.402095239257812,0.3495534423828125,11.180921752929686
2.152,15502,18823,-7.632714892578124,-1.01514150390625,12.095506787109374
2.16,15078,19171,-8.628702783203124,-0.5698199951171875,13.148955517578123
2.167,15433,18919,-10.137049829101562,0.8571241943359375,11.860875024414062
2.175,15356,18842,-6.833051538085937,1.5849614990234373,9.581595043945311
2.183,15408,18704,-5.61200869140625,-0.239420166015625,8.556876733398436
2.19,15401,18398,-4.2329485351562495,1.4125789794921875,8.068459594726562
2.198,15236,18582,-2.85388837890625,1.714248388671875,6.248866333007812
2.206,15389,17961,-5.128379956054687,2.01112939453125,5.6215854980468745
2.213,14883,18567,-7.153874560546875,0.565031591796875,4.141968872070312
2.221,15383,18137,-6.191405493164062,2.0925322509765625,7.287949853515625
2.229,15017,18552,-3.9552211425781247,1.120486376953125,7.556100439453124
2.236,15402,18480,-3.438073583984375,0.1149216796875,6.392518432617187
2.244,15421,18514,-3.687070556640625,-0.6464344482421874,4.472368701171875
2.252,15600,18574,-3.7205893798828122,1.0965443603515623,3.4811692138671875
2.259,15808,18466,-2.4564509033203126,3.2321722412109373,1.3215993164062498
2.267,15801,19084,-3.5529952636718747,1.695094775390625,1.0726023437499999
2.275,16260,18793,-2.5953145996093747,1.4173673828125,2.1404162841796874
2.282,15883,19835,-4.96078583984375,1.608903515625,4.357447021484375
2.29,16547,19685,-12.9861498046875,-0.239420166015625,1.5514426757812498
2.297,16210,20203,-14.604630126953124,-3.4332851806640625,6.019022973632812
2.305,16543,20219,-9.227253198242186,0.22026655273437498,14.92545314941406
2.313,16522,20197,-7.75721337890625,-5.434837768554687,8.82981572265625
2.321,16583,20018,-6.023811376953125,-0.9241618408203125,5.439626171875
2.328,16641,19424,-5.7843912109375,0.28730419921875,1.9728221679687499
2.336,16375,19562,-8.437166650390624,1.2401964599609374,1.8914193115234375
2.344,16623,18670,-11.602301245117188,-1.5610194824218748,7.809885815429687
2.351,15959,19146,-11.923124267578125,-0.39264907226562495,6.804321118164062
2.359,16374,18604,-10.78348427734375,-1.8148048583984373,6.87614716796875
2.367,15884,18582,-7.4603323730468745,-2.480392919921875,8.154650854492187
2.374,16040,18038,-3.9360675292968748,-2.959233251953125,10.266336718749999
2.382,15976,17497,-3.4715924072265625,0.833182177734375,8.590395556640624
2.389,15989,16992,-5.8226984375,0.718260498046875,7.493851196289062
2.397,15982,16275,-6.9910688476562495,-1.4987702392578124,5.894524487304687
2.405,15655,16442,-5.856217260742187,-2.73896669921875,4.371812231445312
2.412,15895,15844,-5.6407391113281244,-0.45489831542968745,7.072471704101562
2.42,15201,16419,-6.545747338867187,-3.42849677734375,7.805097412109374
2.428,15553,16203,-10.47702646484375,-1.4891934326171874,9.064447485351561
2.435,15133,16402,-11.3389390625,3.5769372802734374,11.923124267578125
2.443,15158,16278,-12.598289135742187,-3.1507693847656246,8.2743609375
2.451,14932,16116,-11.3772462890625,4.505887524414062,5.702988354492187
2.458,14660,16085,-7.886500268554687,4.994304663085937,6.861781958007812
2.466,14429,15729,-6.852205151367187,2.327164013671875,10.180145458984374
2.474,13897,16062,-7.264007836914062,0.70868369140625,14.408305590820312
2.481,14056,15475,-7.781155395507812,6.430825659179687,14.709975
2.489,13562,15956,-3.9504327392578125,3.5434184570312497,6.995857250976562
2.497,14039,15792,-2.6910826660156246,3.0789433349609374,6.871358764648437
2.504,13879,15974,-12.54561669921875,-2.327164013671875,7.771578588867187
2.512,14032,15955,-9.811438403320311,-3.816357446289062,9.442731347656249
2.52,14042,15917,-7.666233715820312,-0.70868369140625,10.903194360351561
2.527,14027,15900,-8.98304462890625,-1.158793603515625,10.740388647460938
2.535,14043,15503,-5.363011718749999,-1.7525556152343749,8.010998754882811
2.543,13744,15869,-6.129156249999999,-2.5665841796874997,11.104307299804686
2.55,14098,15350,-9.394847314453125,1.9536685546875,10.204087475585936
2.558,13691,15771,-12.50730947265625,-1.9823989746093749,5.57370146484375
2.566,14136,15670,-11.046846459960937,2.3032219970703123,5.664681127929687
2.573,14033,15865,-10.141838232421874,1.848323681640625,4.951209033203125
2.581,14159,16105,-5.190629199218749,-0.19153613281249998,6.679822631835937
2.589,14231,16262,-2.844311572265625,0.36391865234375,6.976703637695312
2.596,14238,16549,-2.877830395507812,1.2210428466796874,5.846640454101562
2.604,14363,16216,-6.148309863281249,0.11013327636718749,4.367023828124999
2.612,14012,16905,-4.50109912109375,3.5386300537109374,6.459556079101562
2.619,14460,16644,-5.664681127929687,3.1124621582031247,8.336610180664062
2.627,14152,17168,-6.9336080078124995,-0.1197100830078125,9.97903251953125
2.635,14645,17113,-11.018116040039061,5.506663818359375,10.855310327148437
2.642,14661,17196,-13.345280053710937,5.91846650390625,4.4196962646484375
2.65,14787,17270,-11.156979736328124,3.5338416503906247,3.447650390625
2.658,14878,17268,-5.774814404296874,-0.8571241943359375,3.0071172851562498
2.665,14851,17664,-2.9496564453125,2.221819140625,7.062894897460937
2.673,15083,17235,-4.687846850585937,-0.6416460449218749,8.317456567382813
2.681,14631,17870,-6.732495068359374,-2.6336218261718747,6.110002636718749
2.688,15131,17555,-6.497863305664062,0.469263525390625,6.1626750732421876
2.696,14828,18073,-8.312668164062499,1.675941162109375,10.409988818359375
2.704,15301,18019,-6.679822631835937,-2.398990063476562,7.206546997070312
2.711,15379,18062,-5.042188696289062,-2.29843359375,1.66636435546875
2.77,15522,20323,-2.9448680419921875,-1.2114660400390624,20.76730520019531
2.777,15551,20158,-13.057975854492186,-1.446097802734375,14.197615844726561
2.785,15456,19611,-12.287042919921875,-0.3112462158203125,8.978256225585938
2.793,15167,18494,-11.85608662109375,-2.786850732421875,7.6614453125
2.803,14653,18550,-5.7700260009765625,-3.1938650146484373,10.304643945312499
2.811,14912,17602,-3.404554760742187,-2.1116858642578125,12.794613671875
2.818,14391,17909,-3.6487633300781246,-3.0741549316406247,5.386953735351562
2.826,14757,17785,-3.892971899414062,-2.9735984619140625,4.927267016601562
2.834,14581,17977,-6.368576416015625,2.1164742675781247,7.690175732421874
2.841,14670,17997,-6.89530078125,-0.12449848632812499,6.129156249999999
2.849,14662,17976,-5.516240625,0.3447650390625,6.904877587890625
2.857,14637,18211,-7.129932543945312,0.0,3.308786694335937
2.864,14663,17926,-13.230358374023437,-2.0877438476562498,1.6232687255859375
2.872,14235,18489,-9.945513696289062,0.39743747558593745,10.409988818359375
2.88,14436,18069,-9.4618849609375,1.9871873779296874,12.828132495117186
2.887,13945,18584,-5.942408520507812,-1.6041151123046875,15.715539697265624
2.895,14341,18458,-5.0182466796875,-2.370259643554687,11.362881079101562
2.903,14241,18564,-5.578489868164062,-0.16280571289062498,6.6702458251953125
2.91,14349,18574,-10.788272680664061,-5.95677373046875,0.32561142578124996
2.918,14360,18474,-12.650961572265624,-4.817133740234374,-0.3064578125
2.926,14293,18629,-10.127473022460936,-4.438849877929687,1.235408056640625
2.933,14347,18365,-6.3973068359375,-1.9201497314453124,5.166687182617188
2.992,13981,19119,-5.276820458984375,-5.066130712890625,9.509768994140625
2.999,13540,19652,0.1292868896484375,-2.1452046874999997,13.881581225585936
3.007,13898,19164,-0.047884033203124995,-2.3127988037109373,4.204218115234375
3.015,13552,19673,-2.221819140625,-1.0199299072265624,6.210559106445312
3.022,13901,19618,-0.2346317626953125,0.7422025146484375,6.306327172851562
3.03,13856,19799,-5.166687182617188,2.7533319091796873,2.2601263671875
3.038,13928,19892,-3.414131567382812,2.1499930908203124,8.346186987304687
3.045,13990,19701,-5.8083332275390624,-0.699106884765625,11.731588134765625
3.053,13951,19872,-9.016563452148437,1.5322890624999999,7.68059892578125
3.061,14181,19238,-12.727576025390624,-0.9911994873046874,3.0310593017578125
3.068,13776,19856,-14.528015673828124,-2.7916391357421872,0.6272808349609375
3.076,14214,19396,-14.523227270507812,-2.1643583007812497,2.6910826660156246
3.084,13882,19854,-5.0757075195312495,-3.0119056884765625,7.675810522460937
3.091,14316,19849,-3.6200329101562496,-1.3407529296874998,7.560888842773437
3.099,14458,19994,-3.0406361083984375,3.0980969482421874,6.426037255859375
3.107,14697,20026,-8.231265307617187,3.69664736328125,6.114791040039062
3.114,14728,19754,-16.558298681640625,-3.7014357666015623,2.7246014892578123
3.122,14454,19921,-17.195156323242188,-0.833182177734375,11.056423266601563
3.13,14494,19196,-8.049305981445311,-3.7397429931640622,10.529698901367187
3.137,13790,19757,-10.443507641601562,-7.876923461914062,5.305550878906249
3.145,14009,19297,-6.6319385986328125,-1.4508862060546874,4.6064439941406246
3.153,13602,19723,0.6943184814453125,3.0214824951171875,6.507440112304687
3.16,13898,19686,1.1923124267578125,-2.73896669921875,3.4907460205078125
3.168,13854,19731,-3.763685009765625,0.7996633544921875,6.885723974609375
3.176,13877,19717,-3.1651345947265623,-1.3646949462890625,9.361328491210937
3.183,13881,19333,-8.068459594726562,-1.1875240234375,7.144297753906249
3.191,13670,19488,-12.478579052734375,3.0550013183593747,6.904877587890625
3.199,13849,18575,-14.853627099609374,1.2593500732421874,6.9144543945312495
3.206,13333,19050,-14.456189624023436,1.9393033447265624,7.905653881835937
3.214,13786,18575,-11.415553515625,2.7198130859375,7.249642626953125
