Time (ms), Potentiometer 0 (mm), Potentiometer 1 (mm), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2)
0.051,16025,25431,-5.91846650390625,-2.346317626953125,-2.5234885498046875
0.06,16245,25315,-2.6336218261718747,-3.801992236328125,-4.007893579101562
0.067,16001,25352,-4.146757275390625,-1.68551796875,-0.8188169677734375
0.075,16104,25037,-2.96881005859375,-1.0630255371093749,0.0526724365234375
0.083,15682,24512,-7.651868505859374,-0.7134720947265625,2.6192566162109374
0.09,16034,23765,-13.967772485351562,1.8626888916015625,4.395754248046875
0.098,16186,23004,-17.884686401367187,1.5035586425781249,6.6893994384765625
0.106,16162,22277,-17.458518505859374,1.426944189453125,6.430825659179687
0.113,16156,21454,-17.022773803710937,1.5227122558593749,8.422801440429687
0.121,16073,20842,-15.562310791015625,1.9105729248046874,9.217676391601563
0.129,15940,20202,-14.753070629882812,-0.023942016601562498,8.71489404296875
0.136,15867,20013,-12.382810986328124,1.68551796875,7.034164477539062
0.144,16097,19826,-8.997409838867187,0.316034619140625,5.080495922851562
0.152,16038,19775,-8.772354882812499,0.9576806640625,4.797980126953124
0.159,15961,19719,-9.667786303710937,3.5865140869140624,3.4715924072265625
0.167,15881,19686,-8.98304462890625,-0.258573779296875,1.6232687255859375
0.175,15904,19669,-8.719682446289061,0.5123591552734374,1.369483349609375
0.182,15855,19588,-9.672574707031249,-0.3016694091796875,0.7134720947265625
0.19,15813,19654,-9.969455712890625,-1.6903063720703124,1.0007762939453124
0.198,15700,19533,-8.872911352539061,-0.8954314208984374,2.1691467041015624
0.205,15680,19655,-8.844180932617187,-0.38307226562499996,2.901772412109375
0.213,15759,19596,-8.240842114257813,-0.7565677246093749,4.8123453369140625
0.221,15758,19653,-7.522581616210937,-0.8714894042968749,6.617573388671874
0.228,15772,19642,-6.382941625976562,-0.814028564453125,8.667010009765624
0.236,15873,19632,-6.253654736328125,-1.2689268798828124,8.872911352539061
0.244,15887,19616,-6.603208178710937,-0.43574470214843747,8.030152368164062
0.251,15660,19520,-8.614337573242187,-0.7134720947265625,6.37815322265625
0.259,15674,19492,-12.00931552734375,-0.16280571289062498,6.593631372070312
0.267,15670,19307,-13.565546606445311,1.8291700683593748,-0.7230489013671875
0.274,15571,19354,-10.419565624999999,-0.3016694091796875,4.735730883789063
0.282,15265,19180,-10.66856259765625,-2.8203695556640622,8.939948999023438
0.29,15131,19109,-9.279925634765624,2.9975404785156248,9.1554271484375
0.348,14699,18236,-8.451531860351562,-2.0877438476562498,6.919242797851562
0.356,14916,18166,-7.900865478515625,-1.3024457031249999,6.282385156249999
0.363,14886,18134,-8.566453540039062,-0.3399766357421875,8.537723120117187
0.371,14956,18070,-7.6087728759765625,-0.7565677246093749,10.520122094726561
0.379,15021,17997,-5.875370874023437,-0.2346317626953125,8.623914379882812
0.386,14904,17967,-8.724470849609375,-1.3838485595703125,5.798756420898437
0.394,14980,17846,-7.824251025390624,-0.5889736083984375,8.10197841796875
0.402,14927,17910,-8.073247998046874,-0.6943184814453125,7.326257080078125
0.409,14987,17816,-7.50821640625,-0.507570751953125,4.477157104492187
0.417,14880,17903,-6.143521459960938,-0.6416460449218749,4.65432802734375
0.425,15042,17837,-7.077260107421875,0.086191259765625,4.319139794921875
0.433,15050,17897,-6.694187841796874,0.2059013427734375,3.2225954345703123
0.44,15123,17887,-5.415684155273437,-0.9864110839843749,0.7900865478515624
0.448,15208,17894,-5.061342309570312,-0.55545478515625,0.7230489013671875
0.456,15278,17911,-3.0789433349609374,0.1149216796875,2.6767174560546874
0.463,15256,17897,-4.898536596679687,-0.5315127685546874,3.5051112304687497
0.471,15221,17969,-2.901772412109375,-1.2832920898437499,7.809885815429687
0.479,15261,17860,-4.65432802734375,0.8379705810546875,12.895170141601561
0.486,15208,17941,-6.603208178710937,-0.7038952880859375,10.079588989257813
0.494,15385,17863,-8.365340600585936,-0.5315127685546874,7.6279264892578125
0.501,15435,17933,-8.652644799804687,1.0582371337890624,6.210559106445312
0.509,15552,17911,-7.163451367187499,1.8195932617187498,5.257666845703125
0.517,15594,17927,-7.920019091796875,2.2026655273437497,4.668693237304687
0.524,15380,17925,-8.17859287109375,1.0773907470703123,4.53940634765625
0.532,15643,17899,-5.951985327148437,0.24899697265624998,3.399766357421875
0.54,15615,17939,-4.740519287109374,-0.5698199951171875,2.2744915771484373
0.547,15605,17859,-1.3024457031249999,-0.316034619140625,2.89219560546875
0.555,15580,17991,0.1292868896484375,-0.32561142578124996,3.816357446289062
0.563,15683,17934,-5.9376201171875,-1.0534487304687499,1.0007762939453124
0.57,15610,18025,-1.24498486328125,1.7956512451171873,5.904101293945312
0.578,15720,18009,-7.982268334960937,-0.316034619140625,9.524134204101562
0.586,15697,18032,-9.610325463867188,-4.376600634765625,7.704540942382812
0.593,15544,18025,-10.414777221679687,-0.36391865234375,8.734047656249999
0.601,15534,18003,-9.102754711914063,-2.1452046874999997,7.829039428710937
