Time (ms), Potentiometer 0 (mm), Potentiometer 1 (mm), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2)
70.012,13033,19889,10.793061083984375,-0.7996633544921875,-11.195286962890624
70.02,12979,20130,5.286397265624999,3.4524387939453125,23.362619799804687
70.027,12869,19984,-11.200075366210937,1.120486376953125,28.9219560546875
70.035,12834,19701,-12.138602416992187,-4.774038110351563,17.946935644531248
70.043,12859,19182,-22.81195341796875,0.5698199951171875,-2.0781670410156248
70.05,12624,19592,-7.742848168945312,-3.438073583984375,-2.427720483398437
70.058,12895,19193,-5.008669873046875,-3.9504327392578125,-0.49320554199218747
70.066,12479,20261,0.1005564697265625,-10.845733520507812,4.76924970703125
70.073,12860,20093,-6.962338427734375,2.5761609863281247,25.129540624999997
70.081,12675,19985,-9.969455712890625,6.938396411132812,19.230227734375
70.089,12824,19798,-11.1474029296875,-5.908889697265625,9.222464794921875
70.096,12847,19716,-6.066907006835937,-5.7508723876953125,-1.2880804931640624
70.104,12983,19911,1.35990654296875,-7.4699091796875,-4.563348364257812
70.112,13163,19696,3.5194764404296874,6.009446166992187,1.8339584716796873
70.119,12863,20116,-5.588066674804687,-3.0214824951171875,10.984597216796875
70.127,13002,18969,-15.097835668945311,2.5665841796874997,20.810400830078123
70.135,12440,18517,-24.1718599609375,-0.9528922607421875,22.22297980957031
70.142,12759,17739,-11.487379565429686,3.5386300537109374,12.837709301757812
70.15,12877,17879,-2.1547814941406247,-1.5083470458984374,-6.68461103515625
70.158,13416,18525,2.940079638671875,5.592855078125,-8.015787158203125
70.165,13758,19297,1.8722656982421875,-2.0638018310546875,-14.30774912109375
70.173,13705,19977,-10.333374365234375,-0.5602431884765625,6.009446166992187
70.181,13696,19784,-12.837709301757812,-7.551312036132812,10.601524951171875
70.188,13320,20370,-11.123460913085937,0.507570751953125,19.36909143066406
70.196,13706,19768,-6.947973217773437,8.643067993164061,16.18480322265625
70.204,13581,20057,-5.324704492187499,-12.421118212890624,5.65031591796875
70.211,14060,19552,-12.018892333984374,0.7757213378906249,-1.139639990234375
70.219,13755,19136,-22.103269726562498,5.315127685546875,5.190629199218749
70.227,13462,18847,-24.507048193359374,-6.497863305664062,3.69664736328125
70.234,13246,18689,-9.90241806640625,-9.710881933593749,8.078036401367187
70.242,13196,18994,3.4620156005859375,8.456320263671875,14.374786767578124
70.25,13598,18612,8.547299926757812,-6.770802294921874,6.943184814453125
70.258,13592,18897,-0.3016694091796875,-1.9393033447265624,6.291961962890625
70.265,13889,18048,-12.310984936523436,-9.433154541015625,6.100425830078125
70.273,13389,18485,-17.81764875488281,-0.507570751953125,4.429273071289062
70.281,13663,18365,-14.839261889648437,0.2537853759765625,-4.309562988281249
70.288,13439,18789,0.603338818359375,1.656787548828125,1.62805712890625
70.296,13590,18990,-0.296881005859375,-12.172121240234373,7.331045483398437
70.303,13542,18889,-9.897629663085937,0.2154781494140625,17.1233302734375
70.311,13491,18703,-18.66040773925781,-8.212111694335936,6.76122548828125
70.319,13476,18173,-12.138602416992187,-0.2537853759765625,7.75721337890625
70.326,13175,18648,-14.259865087890624,-2.001552587890625,-0.852335791015625
70.334,13400,18518,-8.566453540039062,-4.745307690429687,-8.810662109374999
70.342,12887,19904,-1.216254443359375,0.43574470214843747,-10.237606298828124
70.349,13292,20621,11.559205615234374,-0.1149216796875,-3.1794998046874996
70.357,13285,21546,7.029376074218749,-0.45968671875,5.813121630859374
70.365,13606,21983,-2.269703173828125,5.128379956054687,15.86398020019531
70.372,13781,22026,-7.50821640625,-2.748543505859375,8.805873706054687
70.38,13849,22343,-8.039729174804688,-3.7205893798828122,0.4070142822265625
70.388,14005,22157,-4.44363828125,4.42448466796875,0.948103857421875
70.395,13833,22888,-5.516240625,-1.1731588134765625,10.620678564453124
70.403,14224,22305,-11.247959399414063,1.5705962890624998,15.988478686523436
70.411,13873,22869,-14.211981054687499,-2.1308394775390624,3.23696064453125
70.418,14303,22906,-4.295197778320312,-5.45877978515625,2.0877438476562498
70.426,14517,23510,7.110778930664062,-0.0143652099609375,2.1212626708984375
70.434,15147,24198,12.818555688476561,3.327940307617187,-0.39264907226562495
70.441,15611,24613,6.9144543945312495,-2.31758720703125,3.0837317382812497
70.449,15707,25322,0.32561142578124996,4.697423657226563,5.8226984375
70.457,15784,24993,-5.046977099609375,-1.656787548828125,9.093177905273437
70.464,15302,25839,-13.359645263671874,-3.0358477050781247,20.044256298828124
70.472,15649,24411,-14.211981054687499,1.8004396484374998,41.309555444335935
70.48,15316,22906,-13.742717529296874,4.2137949218749995,37.20110539550781
70.487,15881,20355,-4.84586416015625,-10.697293017578124,16.160861206054687
