Time (ms), Potentiometer 0 (mm), Potentiometer 1 (mm), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2)
0.793,14938,19781,-4.185064501953125,3.5769372802734374,4.994304663085937
0.801,14860,20084,-1.5131354492187499,-1.5322890624999999,7.474697583007812
0.809,14597,20245,0.5363011718749999,3.9839515624999997,15.533580371093748
0.816,14357,20241,-4.7117888671875,-1.6472107421875,11.578359228515625
0.824,14123,20078,-9.730035546875,-1.6041151123046875,12.8329208984375
0.832,13933,19819,-11.975796704101562,-8.29351455078125,4.92247861328125
0.839,13930,19172,-16.922217333984374,4.4196962646484375,7.522581616210937
0.847,13767,18833,-17.8128603515625,1.9823989746093749,5.817910034179687
0.855,13739,18414,-11.286266625976562,-2.8730419921875,4.778826513671874
0.862,13503,18564,-1.120486376953125,0.316034619140625,4.055777612304687
0.87,13598,18645,1.8435352783203125,-1.7764976318359373,3.423708374023437
0.878,13516,18951,-13.436259716796874,-5.88015927734375,-8.552088330078124
0.885,13471,19312,-6.373364819335937,-0.2537853759765625,-12.483367456054687
0.893,13477,19661,-6.833051538085937,2.4899697265625,6.603208178710937
0.901,13466,19886,-10.845733520507812,5.66946953125,21.51429611816406
0.908,13439,19616,-14.949395166015623,-1.1013327636718748,13.555969799804688
0.916,13257,19472,-17.041927416992188,-1.915361328125,8.245630517578125
0.924,13135,18863,-12.665326782226561,-5.578489868164062,12.741941235351561
0.931,12595,18614,-13.967772485351562,-2.1978771240234374,10.941501586914061
0.939,12304,18392,-15.150508105468749,-0.13407529296874998,-5.204994409179688
0.947,12019,18493,-1.9967641845703124,4.07971962890625,9.409212524414063
0.954,12068,18532,2.269703173828125,3.5577836669921874,9.117119921875
0.962,12081,18563,-1.915361328125,3.0741549316406247,9.0021982421875
0.97,12118,18589,-8.82981572265625,-3.0406361083984375,11.382034692382812
0.977,12157,18485,-10.788272680664061,-2.9927520751953125,7.326257080078125
0.985,12196,18581,-12.502521069335936,1.5418658691406248,4.3239281982421875
0.993,12385,18414,-11.018116040039061,5.482721801757812,0.36391865234375
1.0,12318,18759,-13.397952490234374,1.8770541015625,-2.1930887207031247
1.008,12454,18905,-4.261678955078125,-2.6862942626953124,3.39018955078125
1.016,12486,19243,-2.389413256835937,0.43574470214843747,10.20887587890625
1.023,12764,19333,-6.37815322265625,-0.26815058593749996,14.992490795898437
1.031,12944,19364,-14.604630126953124,2.1308394775390624,5.291185668945312
1.039,13122,19392,-14.963760375976562,-5.7891796142578125,0.6512228515624999
1.046,13234,19353,-11.003750830078124,1.20667763671875,5.1140147460937495
1.054,13300,19456,-11.9135474609375,-2.1356278808593747,7.920019091796875
1.062,13408,19254,-11.449072338867186,0.4070142822265625,7.809885815429687
1.069,13283,19468,-10.256759912109374,2.5617957763671875,1.9584569580078124
1.077,13443,19454,-4.927267016601562,1.599326708984375,0.9193734375
1.085,13491,19932,-1.4939818359375,1.158793603515625,0.023942016601562498
1.092,13844,20393,2.73896669921875,-3.859453076171875,-3.6296097167968746
1.1,14097,20919,1.5227122558593749,0.8283937744140625,0.8044517578125
1.108,14298,21316,-6.660669018554687,-2.748543505859375,0.5410895751953124
1.115,14302,21346,-23.630770385742185,0.3495534423828125,2.834734765625
1.123,14146,21117,-22.515072412109372,1.7334020019531249,11.133037719726563
1.131,13997,20449,-12.35408056640625,-3.5386300537109374,15.399505078125
1.138,13874,20221,-2.5234885498046875,-5.49708701171875,4.903325
1.146,13974,19873,-9.8449572265625,-0.7422025146484375,-5.5258174316406246
1.154,13847,19957,-1.369483349609375,-10.544064111328124,0.45968671875
1.162,14020,19803,1.8626888916015625,2.0159177978515626,5.798756420898437
1.169,14140,19947,-3.6439749267578123,2.5617957763671875,-3.284844677734375
1.177,14387,19985,-10.70686982421875,-7.278373046874999,-4.855440966796874
1.185,14402,20057,-7.809885815429687,-6.335057592773437,-1.6519991455078125
1.192,14422,20114,-8.494627490234375,5.61200869140625,3.418919970703125
1.2,14417,19964,-10.716446630859375,-0.7805097412109374,13.426682910156249
1.208,14353,19884,-11.305420239257812,-3.9360675292968748,7.594407666015624
1.215,14413,19509,-8.087613208007811,5.104437939453125,8.29351455078125
1.223,14326,19534,-9.734823950195311,-0.2059013427734375,1.8435352783203125
1.231,14517,19191,-7.340622290039062,-1.5753846923828123,2.9496564453125
1.238,14391,19004,-15.308525415039062,8.98304462890625,6.517016918945312
1.246,14466,18662,-14.954183569335937,1.6328455322265625,9.605537060546874
1.254,14385,18591,-12.090718383789062,6.861781958007812,-0.12449848632812499
1.261,14412,18668,-2.3127988037109373,0.5889736083984375,-1.3168109130859373
1.269,14416,18785,-2.1499930908203124,5.142745166015625,8.757989672851561
1.277,14395,19154,-2.2649147705078123,0.3687070556640625,0.4644751220703125
1.284,14482,19299,-4.697423657226563,-0.9002198242187499,8.992621435546875
1.292,14380,19626,-10.046070166015625,-0.39743747558593745,13.378798876953125
1.3,14544,19481,-13.555969799804688,5.080495922851562,10.386046801757812
1.307,14493,19653,-13.709198706054687,0.201112939453125,6.143521459960938
1.315,14618,19625,-16.83602607421875,0.6416460449218749,4.965574243164062
1.323,14549,19660,-11.889605444335936,3.2561142578125,7.45075556640625
1.33,14503,19677,-8.494627490234375,-2.1404162841796874,7.105990527343749
1.338,14460,19679,-6.751648681640624,-3.423708374023437,9.734823950195311
1.346,14443,19723,-6.1818286865234375,6.9144543945312495,9.203311181640624
1.353,14471,19585,-7.905653881835937,-2.360682836914062,8.949525805664061
1.361,14385,19732,-4.84586416015625,-7.326257080078125,3.418919970703125
1.369,14517,19572,-12.411541406249999,-8.796296899414061,-6.967126831054687
1.376,14377,19907,-7.072471704101562,-0.7134720947265625,-3.797203833007812
1.384,14487,20026,-9.701305126953125,-5.932831713867187,-2.398990063476562
1.392,14418,20107,-8.911218579101561,-0.22026655273437498,3.9743747558593747
1.399,14437,20118,-9.064447485351561,-2.2649147705078123,2.9544448486328125
1.407,14367,20106,-13.120225097656249,-0.15322890625,4.898536596679687
1.415,14248,20084,-9.351751684570312,2.6240450195312497,8.14028564453125
1.422,14143,19818,-9.82580361328125,-2.5905261962890624,9.595960253906249
1.43,13915,19770,-7.359775903320312,-3.6391865234374996,8.729259252929687
1.438,13936,19576,-2.370259643554687,0.4070142822265625,-0.679953271484375
1.445,13792,19912,-4.553771557617187,-10.184933862304687,-1.1923124267578125
1.453,13934,19955,0.4165910888671875,-8.614337573242187,5.779602807617187
1.461,13889,20084,-5.2816088623046875,2.839523168945312,7.637503295898437
1.468,14016,20169,-3.6200329101562496,-9.303867651367186,-0.7852981445312499
1.476,14027,20372,-8.939948999023438,-8.350975390624999,-5.966350537109375
1.484,13989,20496,-8.858546142578124,1.2018892333984375,1.9728221679687499
1.491,13994,20415,-7.728482958984374,-0.44532150878906246,14.30774912109375
1.499,13876,20455,-15.715539697265624,3.5625720703124997,12.243947290039062
1.507,13903,20054,-11.042058056640624,-21.681890234375,22.189460986328125
1.514,13646,19797,-16.24705246582031,-4.529829541015625,29.491776049804685
1.522,13794,19180,-20.192696801757812,-4.271255761718749,6.253654736328125
1.53,13706,18992,-15.413870288085937,-4.99909306640625,3.6918589599609373
1.537,13790,18769,-1.4030021728515625,3.5960908935546874,12.16254443359375
1.545,13776,18670,-8.997409838867187,-2.1164742675781247,5.501875415039062
1.553,13781,18541,-14.413093994140624,0.33039982910156246,14.235923071289061
1.56,13775,18402,-7.6279264892578125,0.9816226806640624,4.453215087890625
1.619,13712,18575,-1.1013327636718748,-0.16280571289062498,8.437166650390624
1.626,13721,18660,-2.418143676757812,2.398990063476562,9.169792358398437
1.634,13865,18476,-10.160991845703125,-1.426944189453125,6.4643444824218745
1.642,13831,18646,-15.102624072265623,0.0383072265625,-2.6336218261718747
1.649,14023,18536,-12.598289135742187,-0.6272808349609375,3.21780703125
1.657,14032,18677,-6.517016918945312,-5.1523219726562495,1.0103531005859374
1.665,14310,18740,-9.251195214843749,0.277727392578125,-7.278373046874999
1.672,14286,18972,-8.98304462890625,-2.0638018310546875,-4.61602080078125
1.68,14305,19116,-11.975796704101562,-0.47884033203125,-5.085284326171875
1.688,14303,19207,-6.387730029296875,5.128379956054687,6.919242797851562
1.695,14302,19357,-6.76122548828125,0.32082302246093747,0.6560112548828124
1.703,14281,19196,-6.287173559570312,-7.637503295898437,5.363011718749999
1.711,14205,19311,-9.265560424804686,6.459556079101562,2.5953145996093747
1.718,14197,19094,-14.805743066406249,-2.877830395507812,6.943184814453125
1.726,13934,19132,-13.441048120117186,0.3591302490234375,14.063540551757812
1.734,13868,19041,-7.6087728759765625,-0.7996633544921875,10.802637890625
1.741,13685,18859,-4.697423657226563,1.68551796875,15.614983227539062
1.749,13592,18442,-8.839392529296875,-4.438849877929687,8.949525805664061
1.757,13524,17980,-14.250288281249999,0.8379705810546875,13.536816186523437
1.764,13418,17393,-14.915876342773437,-4.084508032226562,7.331045483398437
1.772,13423,16827,-15.883133813476562,-0.27293898925781246,6.53138212890625
1.78,13264,16728,-10.639832177734375,2.1404162841796874,0.1388636962890625
1.787,13205,16551,-6.191405493164062,-3.768473413085937,0.9576806640625
1.795,12951,16943,-3.4620156005859375,-5.109226342773437,6.9719152343749995
1.803,13068,17351,-5.013458276367187,4.458003491210937,0.36391865234375
1.81,12842,17789,-10.769119067382812,-0.45968671875,10.534487304687499
1.818,12900,17982,-4.936843823242187,-1.158793603515625,17.669208251953123
1.826,12943,18090,-8.154650854492187,-1.618480322265625,12.152967626953124
1.833,12958,18049,-13.560758203125,-3.361459130859375,11.382034692382812
1.841,12969,17955,-9.083601098632812,-1.4125789794921875,13.618219042968748
1.849,12935,18066,-14.101847778320312,5.61200869140625,12.904746948242186
1.856,13038,17916,-12.914323754882812,-1.4891934326171874,2.9831752685546875
1.864,12963,18178,-10.448296044921875,2.6719290527343746,-0.44053310546874996
1.872,13104,18310,-5.386953735351562,1.39821376953125,-2.8203695556640622
1.879,13067,18758,-4.44363828125,-2.461239306640625,-0.6416460449218749
1.887,13159,18981,-11.654973681640625,1.3551181396484375,-0.06703764648437499
1.895,13134,19115,-11.008539233398437,6.833051538085937,9.414000927734374
1.902,13155,19186,-9.758765966796874,-4.204218115234375,1.66636435546875
1.91,13160,19209,-3.787627026367187,-4.299986181640625,4.027047192382812
1.918,13114,19189,-7.498639599609374,-5.118803149414062,7.407659936523437
1.925,13123,18838,-13.479355346679686,2.5043349365234375,11.353304272460937
1.933,12931,18796,-19.340361010742185,0.430956298828125,5.521029028320312
1.941,12908,18567,-11.0707884765625,-4.00310517578125,3.1411925781249996
1.948,12799,18709,4.486733911132812,-4.127603662109375,2.1068974609374997
1.956,12911,18614,-4.0988732421875,0.5315127685546874,4.414907861328125
1.964,12897,18403,-6.076483813476562,0.737414111328125,12.564770312499999
1.972,13008,18009,-16.558298681640625,-7.747636572265624,5.559336254882812
1.979,12953,17731,-17.070657836914062,-16.87912170410156,-2.7054478759765623
1.987,12958,17824,-4.92247861328125,1.7334020019531249,-4.639962817382812
1.995,12936,18067,-0.6512228515624999,0.06703764648437499,-11.137826123046874
2.002,12850,18675,6.68461103515625,4.3813890380859375,-5.980715747070312
2.01,12920,18991,4.3813890380859375,5.722141967773437,1.6903063720703124
2.018,12790,19458,-10.409988818359375,4.046200805664062,15.528791967773437
2.025,12939,19354,-9.457096557617186,-7.977479931640625,18.669984545898437
2.033,12946,19374,-12.746729638671875,-1.5897499023437498,13.915100048828124
2.041,13113,19120,-11.516109985351562,2.0877438476562498,6.373364819335937
2.048,13186,18746,-12.378022583007812,-4.979939453125,2.5713725830078125
2.107,13156,16356,-10.486603271484375,-3.5529952636718747,3.787627026367187
2.114,13189,16314,-6.818686328125,1.93451494140625,3.864241479492187
2.122,13163,16373,-15.547945581054687,5.3007624755859375,2.987963671875
2.13,13031,16609,-4.6830584472656245,7.967903124999999,5.128379956054687
2.137,13012,16700,-2.384624853515625,-4.61602080078125,4.295197778320312
2.145,12908,17249,4.271255761718749,3.840299462890625,5.913678100585937
2.153,13147,17640,3.4811692138671875,0.8810662109374999,-4.256890551757812
2.16,13388,18238,5.291185668945312,-4.472368701171875,2.442085693359375
2.168,13936,18538,-4.7931917236328125,-0.49320554199218747,0.2346317626953125
2.176,14214,18641,-15.931017846679687,-0.028730419921875,6.904877587890625
2.183,14259,18615,-24.440010546874998,6.641515405273437,2.8107927490234372
2.191,14259,18472,-21.959617626953122,7.3837179199218745,-0.7613561279296874
2.199,14164,18509,-14.106636181640624,0.603338818359375,12.39238779296875
2.206,14195,18073,-7.982268334960937,-3.4715924072265625,6.6510922119140625
2.214,14079,17756,-7.3837179199218745,4.630386010742187,9.926360083007811
2.222,14165,17189,-11.0707884765625,-3.42849677734375,1.7525556152343749
2.229,14047,17271,-5.042188696289062,5.5832782714843745,-0.033518823242187495
2.237,14137,17545,1.4125789794921875,6.818686328125,-9.179369165039063
2.245,14052,18103,6.967126831054687,2.7341782958984373,-4.994304663085937
2.252,13894,18689,6.6702458251953125,-0.82360537109375,-9.725247143554688
2.26,13687,19306,5.329492895507812,4.592078784179687,1.7238251953125
2.268,13518,19964,1.5849614990234373,-0.047884033203124995,-4.836287353515624
2.275,13314,20425,3.9887399658203124,-5.382165332031249,3.1364041748046874
2.283,13243,21134,6.2009822998046875,-3.4668040039062498,0.6847416748046875
2.29,13368,21503,13.996502905273436,-0.16280571289062498,5.66946953125
2.298,13358,21749,-7.8338278320312495,3.801992236328125,23.683442822265622
2.306,13577,20593,-22.62041728515625,5.947196923828125,34.97928625488281
2.314,13661,18845,-38.18272807617187,-2.2026655273437497,26.728867333984372
2.321,13721,17116,-32.575507788085936,8.690952026367187,17.841590771484373
2.329,13717,15804,-22.931663500976562,9.299079248046874,13.259088793945311
2.337,13688,15175,-5.2433016357421875,1.7381904052734374,16.385916162109375
2.344,13687,15051,-0.19632453613281248,-4.898536596679687,13.1393787109375
2.352,13588,15179,-1.6807295654296874,-1.4508862060546874,15.073893652343749
2.36,13682,15088,-10.280701928710936,-2.0733786376953125,6.584054565429687
2.367,13558,15434,-8.456320263671875,1.350329736328125,0.8044517578125
2.375,13704,15881,-3.7205893798828122,0.373495458984375,1.7094599853515624
2.383,13628,16428,-5.099649536132812,-4.113238452148437,4.256890551757812
2.39,13749,16545,-6.909665991210937,-0.3687070556640625,20.74336318359375
2.398,13940,16235,-12.708422412109375,-10.812214697265624,13.417106103515625
2.406,14399,15855,-8.145074047851562,-0.5602431884765625,5.03740029296875
2.413,15037,15536,-7.474697583007812,6.0908490234374995,4.304774584960938
2.421,15644,15541,-2.5809493896484375,3.0310593017578125,-6.880935571289062
2.429,16428,15492,2.901772412109375,-1.7429788085937499,-3.2800562744140622
2.436,16890,16075,-3.246537451171875,0.16759411621093748,-9.5001921875
2.444,17417,16626,-16.132130786132812,0.2346317626953125,-15.95495986328125
2.452,17340,17285,-26.97307590332031,-5.434837768554687,-21.456835278320312
2.459,17104,17482,-25.823859106445312,-4.821922143554687,1.9632453613281249
2.467,16516,17508,-22.96518232421875,-2.987963671875,33.79655063476562
2.475,16084,17513,-16.452953808593747,-0.7852981445312499,24.6315466796875
2.482,16028,17582,-4.218583325195312,3.9600095458984375,13.5990654296875
2.49,16023,18108,8.068459594726562,-7.532158422851562,-4.218583325195312
2.498,16158,18610,17.094599853515625,2.231395947265625,-1.3359645263671873
2.505,16066,19455,17.4297880859375,3.4332851806640625,-1.9297265380859374
2.513,16202,19986,5.7891796142578125,-0.9528922607421875,3.73495458984375
2.52,16082,20716,1.8100164550781248,5.817910034179687,11.200075366210937
2.528,16188,20956,-10.702081420898438,5.91846650390625,11.137826123046874
2.536,16056,20853,-10.256759912109374,-1.0199299072265624,13.378798876953125
2.544,15919,20677,-14.580688110351561,0.45489831542968745,10.577582934570312
2.551,15579,20651,-16.845602880859374,1.915361328125,8.341398583984375
2.559,15068,20650,-14.23113466796875,-4.721365673828124,19.321207397460935
2.567,14522,19969,-14.149731811523436,-9.849745629882811,23.6355587890625
2.574,14047,19185,-16.098611962890622,-2.925714428710937,26.331429858398437
2.582,13723,18075,-13.201627954101562,-2.4851813232421875,18.67477294921875
2.589,13346,17494,-8.901641772460938,-3.782838623046875,12.947842578125
2.597,13181,17018,-4.309562988281249,-4.209006518554688,7.077260107421875
2.605,12926,17003,-0.6081272216796875,-6.019022973632812,3.342305517578125
2.612,12786,17122,-2.1643583007812497,-7.043741284179687,1.3551181396484375
2.62,12669,17231,-1.39821376953125,-0.38786066894531246,8.125920434570313
2.628,12677,17254,1.4030021728515625,-0.8475473876953125,4.69263525390625
2.636,12782,17159,-6.315903979492187,-1.8243816650390623,4.247313745117188
2.643,12993,17422,0.51714755859375,2.360682836914062,5.415684155273437
2.651,13674,17709,6.497863305664062,-0.63206923828125,-1.4700398193359374
2.658,14310,18590,11.415553515625,-1.388636962890625,-10.749965454101561
2.666,15199,19206,0.4261678955078125,1.8531120849609375,-12.488155859374999
2.674,15639,19926,-13.96298408203125,1.7908628417968748,-12.004527124023436
2.681,15892,20541,-13.795389965820311,-0.26815058593749996,-2.5570073730468748
2.689,15964,21081,-15.600618017578125,2.4564509033203126,-1.6472107421875
2.697,15887,21161,-13.201627954101562,-2.5522189697265625,12.320561743164061
2.704,15809,20415,-12.35408056640625,-1.5849614990234373,29.69767739257812
2.712,15541,19250,-22.534226025390623,2.748543505859375,28.553248999023435
2.72,15284,17941,-25.38332600097656,1.3838485595703125,15.145719702148437
2.727,14742,17232,-17.171214306640625,2.844311572265625,5.449202978515625
2.735,14695,16514,-5.913678100585937,10.520122094726561,12.363657373046875
2.743,14486,16013,-2.7341782958984373,1.4891934326171874,5.03740029296875
2.804,14280,13371,-3.418919970703125,5.951985327148437,11.563994018554688
2.811,14913,13733,-12.923900561523437,6.622361791992187,-1.2737152832031249
2.819,15450,14674,-14.69082138671875,2.89219560546875,-4.367023828124999
2.827,15662,15858,-10.151415039062499,-3.299209887695312,-16.17043801269531
2.834,15455,16896,-26.781539770507813,1.8435352783203125,-36.15723347167969
2.842,14897,17156,-24.267628027343747,-7.015010864257812,0.06703764648437499
2.85,14169,17377,-21.657948217773438,-5.315127685546875,3.5721488769531247
2.857,13864,17232,-11.152191333007812,-3.9264907226562498,49.29182377929687
2.865,13526,17114,-11.631031665039062,-4.932055419921875,27.993005810546872
2.873,13668,16514,2.250549560546875,-8.068459594726562,5.875370874023437
2.88,13615,15593,-4.04141240234375,-0.9145850341796874,1.2737152832031249
2.888,13659,14729,-9.619902270507811,-1.1013327636718748,10.065223779296874
2.896,13604,14531,-16.72110439453125,0.49320554199218747,-6.124367846679687
2.903,13511,14994,-2.269703173828125,-12.58392392578125,1.2737152832031249
2.911,13529,16037,5.334281298828125,6.320692382812499,-7.977479931640625
2.919,13438,17156,-14.255076684570312,14.762647436523437,-10.544064111328124
2.926,13279,17461,-14.322114331054687,-0.6416460449218749,28.39044328613281
2.934,12688,17978,-11.066000073242186,3.289633081054687,24.267628027343747
2.942,12390,17931,-13.895946435546874,4.390965844726562,26.221296582031247
2.949,12138,17779,-15.72511650390625,-2.1978771240234374,17.563863378906248
2.957,12143,17314,-6.114791040039062,-2.3319524169921872,16.79771884765625
2.965,12188,16796,-16.347608935546873,2.365471240234375,5.003881469726562
2.972,12174,16652,-13.196839550781249,0.97683427734375,-2.6431986328124997
2.98,12156,16823,-4.9416322265625,15.021221215820312,-2.920926025390625
2.988,12071,17371,3.873818286132812,-4.070142822265625,-0.59376201171875
2.995,12156,17680,0.8379705810546875,3.854664672851562,-4.774038110351563
3.003,12023,18336,-4.390965844726562,0.82360537109375,4.6639048339843745
3.011,12130,18576,-7.077260107421875,-9.212887988281249,9.97903251953125
3.018,12074,18843,-6.4834980957031245,7.4603323730468745,5.72693037109375
3.026,12131,18897,-8.441955053710936,8.480262280273436,5.363011718749999
3.034,12108,18891,-6.392518432617187,-8.33182177734375,5.7317187744140625
3.041,12139,18848,-4.3430818115234375,5.42047255859375,13.306972827148437
3.049,12319,18578,-5.8226984375,3.883395092773437,17.51119094238281
3.057,12655,18273,-6.306327172851562,-3.323151904296875,8.571241943359375
3.064,13121,17609,-15.969325073242187,4.141968872070312,10.467449658203124
3.072,13300,17021,-18.799271435546874,2.8203695556640622,9.86411083984375
3.08,13641,16363,-19.929334619140622,-2.77727392578125,0.047884033203124995
3.087,13540,16408,-16.012420703125,1.7525556152343749,-10.443507641601562
3.095,13645,16790,1.6472107421875,-4.386177441406249,-2.5953145996093747
3.103,13671,17308,-0.8714894042968749,-6.6271501953125,-4.7931917236328125
3.11,13669,17626,-1.20667763671875,2.0254946044921875,5.779602807617187
3.118,13663,17672,-7.206546997070312,1.5131354492187499,8.350975390624999
3.126,13637,17800,-3.299209887695312,-4.989516259765625,6.426037255859375
3.133,13842,17585,-2.5139117431640625,1.0869675537109373,6.789955908203124
3.141,13858,17601,-4.912901806640625,-10.256759912109374,6.641515405273437
3.149,14105,17275,-13.1776859375,1.39821376953125,5.0948611328124995
3.156,14032,17200,-12.224793676757812,-2.5809493896484375,2.9975404785156248
3.164,14132,17032,-12.301408129882812,-4.1754876953124995,4.328716601562499
