Time (ms), Potentiometer 0 (mm), Potentiometer 1 (mm), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2)
58.657,18629,20686,-7.105990527343749,0.7326257080078125,6.263231542968749
58.665,18683,20659,-7.225700610351562,0.5410895751953124,6.119579443359375
58.672,18705,20734,-8.580818749999999,0.430956298828125,6.062118603515625
58.68,18780,20453,-7.455543969726562,0.5363011718749999,6.076483813476562
58.688,18565,20758,-7.230489013671875,0.565031591796875,6.172251879882812
58.695,18851,20413,-7.134720947265625,0.7948749511718749,6.229712719726562
58.703,18524,20782,-7.436390356445312,1.0486603271484374,6.268019946289062
58.711,18880,20687,-7.407659936523437,0.9050082275390624,6.167463476562499
58.718,18781,20797,-7.522581616210937,0.833182177734375,7.335833886718749
58.726,18902,20805,-7.690175732421874,0.565031591796875,6.119579443359375
58.734,18912,20748,-7.747636572265624,0.5506663818359374,6.2201359130859375
58.741,18879,20810,-7.862558251953125,0.612915625,4.917690209960937
58.749,18929,20501,-7.900865478515625,0.7230489013671875,6.344634399414062
58.757,18663,20817,-7.8338278320312495,0.6751648681640625,6.315903979492187
58.764,18935,20468,-7.79552060546875,0.9002198242187499,6.354211206054687
58.772,18604,20817,-7.824251025390624,1.024718310546875,6.4834980957031245
58.78,18940,20722,-7.809885815429687,0.9911994873046874,6.430825659179687
58.787,18834,20812,-7.762001782226562,0.6416460449218749,6.2392895263671875
58.795,18944,20819,-7.6997525390625,0.47884033203125,6.138733056640625
58.803,18947,20760,-7.685387329101562,0.49799394531249996,6.205770703124999
58.81,18901,20826,-7.584830859375,0.6081272216796875,6.028599780273437
58.818,18953,20493,-7.556100439453124,0.7517793212890624,5.9950809570312495
58.825,18668,20826,-7.594407666015624,0.7709329345703124,5.899312890625
58.833,18954,20494,-7.675810522460937,0.852335791015625,5.832275244140624
58.841,18637,20830,-7.896077075195312,1.005564697265625,5.95677373046875
58.848,18954,20745,-8.058882788085937,1.13006318359375,6.004657763671875
58.856,18867,20830,-8.25520732421875,1.1827356201171875,5.990292553710937
58.864,18954,20833,-8.389282617187499,1.0726023437499999,6.119579443359375
58.871,18962,20753,-8.470685473632813,1.0438719238281249,6.282385156249999
58.879,18904,20833,-8.346186987304687,0.8954314208984374,6.339845996093749
58.887,18960,20498,-8.0828248046875,0.7326257080078125,6.5409589355468745
