Time (ms),Potentiometer 0 (mm),Potentiometer 1 (mm),Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2)
2.137,8256,12913,-9.368511096191405,-2.437297290039062,4.477157104492187
2.145,8311,12709,-8.59278975830078,-0.15562310791015624,8.997409838867187
2.153,9282,11699,-7.036558679199218,0.8044517578125,7.362170104980469
2.211,9189,11630,-8.700528833007812,-0.8068459594726562,2.9568390502929685
2.219,9161,11309,-8.2360537109375,-0.8978256225585937,-1.1348515869140625
2.227,8796,11176,-2.224213342285156,1.3000515014648437,-2.5474305664062498
2.234,8486,10827,0.17477672119140625,1.1276689819335937,-3.9647979492187497
2.242,7928,10735,-1.6807295654296874,-2.1883003173828124,-1.7238251953125
2.25,7544,10630,-9.672574707031249,-2.602497204589844,-1.6807295654296874
2.258,7409,9782,-3.821145849609375,2.4013842651367185,2.2649147705078123
2.316,7364,9681,-7.726088757324218,5.588066674804687,3.768473413085937
2.324,7430,9590,-15.895104821777343,-1.6256629272460936,5.355829113769531
2.332,7600,9672,-17.97087766113281,-10.345345373535155,7.862558251953125
2.34,8177,9807,-19.6133,-1.848323681640625,10.180145458984374
2.348,8767,9977,-15.480907934570311,5.374982727050781,13.850456604003906
2.355,9012,10234,-8.70771143798828,3.39018955078125,4.383783239746093
2.414,9125,10224,-7.005434057617187,2.4851813232421875,-0.5746083984375
2.422,9078,10236,-6.612784985351562,-1.0271125122070313,0.42377369384765623
2.43,9063,10237,-8.47786807861328,-2.568978381347656,1.678335363769531
2.437,8983,10282,-12.564770312499999,-1.0917559570312498,15.29655440673828
2.445,9069,10431,-14.03959853515625,-2.5617957763671875,14.23113466796875
2.453,10075,11496,-5.872976672363281,1.4987702392578124,4.271255761718749
2.512,9880,11500,-2.3870190551757813,-2.3487118286132813,6.48589229736328
2.519,9580,11500,-3.8235400512695312,0.5051765502929687,0.9840168823242187
2.527,9283,11462,-6.548141540527343,1.6256629272460936,4.637568615722656
2.535,9140,11451,-11.042058056640624,-1.0893617553710937,14.736311218261719
2.543,9151,11406,-10.62307276611328,-4.774038110351563,12.77546005859375
2.551,8507,11097,-12.976572998046874,-7.082048510742187,-1.608903515625
2.609,8082,11103,-12.67250938720703,-1.8602946899414061,13.546392993164062
2.617,7891,11074,-19.6133,-1.4245499877929686,4.876988781738281
2.625,7923,11089,-9.047688073730468,-4.958391638183594,-2.0183119995117185
2.633,8073,11025,-5.983109948730468,1.1133037719726562,16.737863806152344
2.641,8157,11086,-6.579266162109374,-2.626439221191406,-1.6615759521484375
2.648,8182,11007,-7.388506323242187,-3.938461730957031,-4.908113403320312
2.656,5549,11115,-12.612654345703124,2.1260510742187497,8.020575561523437
2.715,5543,11344,-16.249446667480466,-0.8786720092773437,16.548721875
2.722,5786,11413,-16.60378851318359,-3.1699229980468746,12.114660400390624
2.73,6022,11674,-15.940594653320312,-0.5913678100585937,8.659827404785156
2.738,6252,11730,-9.404424121093749,0.06943184814453125,9.576806640625
2.746,6242,11932,-0.5147533569335937,-0.7517793212890624,5.6383449096679685
2.754,5191,11810,-13.029245434570312,-6.4667386840820305,2.2864625854492187
2.813,5503,11729,-10.177751257324218,0.4908113403320312,2.157175695800781
2.82,5636,11837,-5.030217687988281,0.7613561279296874,1.4101847778320311
2.828,5726,11705,-2.2577321655273437,1.0342951171875,-1.5538368774414062
2.836,5737,11747,-3.1268273681640624,5.734112976074218,5.257666845703125
2.844,6015,11523,-6.318298181152343,0.9433154541015625,10.75714805908203
2.852,8328,10869,-8.039729174804688,2.1068974609374997,7.261613635253906
2.91,8266,10807,-9.241618408203124,-1.0773907470703123,3.6367923217773437
2.918,8363,10589,-8.973467822265624,2.5809493896484375,7.989450939941406
2.926,8286,10582,-9.624690673828125,6.581660363769531,7.436390356445312
2.934,8379,10473,-10.711658227539061,2.798821740722656,4.575319372558593
2.941,8318,10490,-9.234435803222656,-3.5194764404296874,3.289633081054687
2.949,8368,10428,-12.823344091796875,4.977545251464844,2.849099975585937
2.957,6601,10228,1.177947216796875,3.7134067749023436,19.383456640625
3.016,6692,10176,-14.288595507812499,2.6336218261718747,10.342951171874999
3.023,7063,10125,-19.6133,-2.020706201171875,4.527435339355469
3.031,7156,10126,-19.314024792480467,-0.6775590698242188,-1.9393033447265624
3.039,6994,10121,-11.010933435058593,-0.9337386474609375,-11.346121667480467
3.047,6608,10133,-6.394912634277343,-5.592855078125,-7.7596075805664055
3.055,5196,10131,-6.655880615234374,-9.658209497070311,-5.691017346191406
3.113,4801,10147,-7.1586629638671875,0.07900865478515624,-8.190563879394531
3.121,4444,10182,-4.766855505371093,7.802703210449218,-3.3255461059570313
3.129,4482,10327,-9.464279162597656,3.9743747558593747,11.056423266601563
3.137,5041,10439,-11.552023010253906,-4.467580297851562,13.175291735839844
3.144,5849,10489,-13.206416357421874,-2.868253588867187,6.763619689941406
3.152,8381,10710,-2.7365724975585937,-3.9815573608398434,0.9648632690429687
3.211,8280,10641,-12.914323754882812,-1.5322890624999999,1.3623007446289062
3.218,8137,10698,-15.0164328125,1.5251064575195312,-1.407790576171875
3.226,7812,10873,-15.614983227539062,-0.8020575561523438,-1.9512743530273435
3.234,7469,11137,-14.53040987548828,-8.015787158203125,-2.1715409057617188
3.242,7501,11114,-2.0757728393554684,-12.564770312499999,19.61270144958496
3.25,7676,11199,-6.828263134765624,-10.455478649902343,19.61270144958496
3.258,8214,11378,-8.020575561523437,3.1292215698242187,5.418078356933593
3.316,8023,11113,-8.985438830566405,5.315127685546875,1.6352397338867186
3.324,7421,11153,-8.528146313476562,5.3390697021484375,-2.674323254394531
3.332,6867,11010,-11.858480822753906,1.9704279663085937,0.5315127685546874
3.34,6528,11142,-15.586252807617187,-3.778050219726562,19.61270144958496
3.347,6617,11015,-15.765817932128906,2.925714428710937,18.54069765625
3.355,4812,11054,-2.3151930053710936,-0.17238251953125,4.297591979980469
3.414,4897,11135,-7.762001782226562,1.838746875,5.628768103027343
3.421,5329,10974,-12.313379138183594,-1.7501614135742187,2.1691467041015624
3.429,5695,11074,-15.78736574707031,-6.9168485961914055,-1.3862427612304686
3.437,6006,11026,-11.312602844238281,-2.770091320800781,-5.961562133789062
3.445,5802,11135,-9.677363110351562,6.1076084350585935,-9.121908325195312
3.453,7973,11164,-3.1316157714843746,4.668693237304687,11.382034692382812
3.511,8044,11091,-8.441955053710936,-2.9185318237304685,11.113884106445312
3.519,8058,11134,-14.961366174316405,-5.408501550292969,4.398148449707031
3.527,8225,11092,-18.933346728515623,0.07900865478515624,6.332663391113281
3.535,8436,11120,-16.10818876953125,-0.7589619262695312,4.163516687011718
3.543,8757,11130,-11.85608662109375,0.5051765502929687,-1.2808978881835937
3.55,8811,11147,-1.7597382202148437,-1.0319009155273438,3.0023288818359375
3.558,8658,11166,-9.057264880371093,-3.0334535034179684,4.031835595703125
3.617,8793,11053,-9.564835632324218,-1.0127473022460938,6.809109521484374
3.625,8564,11025,-8.724470849609375,-1.2401964599609374,6.129156249999999
3.633,8437,10884,-13.931859460449218,-3.5529952636718747,4.235342736816406
3.641,8182,10977,-14.07790576171875,-7.4220251464843745,-0.7445967163085937
3.649,8009,11017,-14.79856046142578,-2.1308394775390624,1.6208745239257811
3.657,7168,11265,-9.9981861328125,-2.8658593872070313,-5.533000036621093
3.715,7039,11390,-8.815450512695312,9.516951599121093,16.345214733886717
3.723,7100,11465,-3.641580725097656,2.147598889160156,8.89924757080078
3.731,7053,11641,-7.568071447753906,-4.077325427246094,-1.8507178833007811
3.739,7024,11723,-10.36210478515625,-0.1005564697265625,-6.591237170410156
3.746,6812,11830,-0.2609679809570312,0.08858546142578125,19.61270144958496
3.754,8110,12237,-3.1651345947265623,3.7900212280273435,5.875370874023437
3.813,8057,12244,-4.8123453369140625,-2.5546131713867184,0.5578489868164063
3.821,7853,12300,-7.153874560546875,-0.6847416748046875,-4.055777612304687
3.828,7559,12411,-6.203376501464843,-0.6823474731445313,-0.6655880615234374
3.836,7290,12506,-2.1260510742187497,2.770091320800781,6.739677673339843
3.844,7202,12514,-0.6847416748046875,2.446874096679687,17.23106934814453
3.852,7568,12027,-4.8314989501953125,0.28490999755859375,-0.086191259765625
3.91,7111,11779,0.8307879760742187,3.641580725097656,9.267954626464844
3.918,6714,11530,-3.5913024902343746,0.6823474731445313,7.314286071777343
3.926,6665,11420,-13.929465258789062,-0.5961562133789062,7.922413293457031
3.934,6784,11453,-16.761805822753907,1.8435352783203125,7.299920861816406
3.942,6822,11323,-9.732429748535155,4.285620971679688,6.263231542968749
3.949,6653,11259,-3.1962592163085937,-2.4684219116210935,-3.1507693847656246
3.957,7277,11091,-6.387730029296875,4.161122485351562,-7.685387329101562
4.016,7123,11031,-1.4317325927734375,1.2976572998046874,-9.849745629882811
4.024,6647,11128,9.679757312011718,1.13006318359375,-1.8411410766601561
4.031,6060,11013,10.864887133789061,0.12689268798828124,0.21787235107421873
4.039,5326,11135,4.8650177734375,0.076614453125,-5.303156677246093
4.047,4714,10984,1.3120225097656248,1.3383587280273437,-5.61200869140625
4.055,8977,10615,-16.809689855957032,-4.376600634765625,-3.7229835815429686
4.113,9464,10747,-5.090072729492187,4.2497079467773435,19.61270144958496
4.121,9856,10608,-7.831433630371094,0.7924807495117187,0.9696516723632812
4.129,9747,10723,-3.5410242553710933,-0.2920926025390625,-4.158728283691406
4.137,9498,10633,-12.440271826171875,-0.5770026000976562,-1.0702081420898437
4.144,9054,10765,-10.24000050048828,2.8467057739257813,5.951985327148437
4.152,9678,9978,-1.5370774658203123,9.402029919433593,13.900734838867187
4.211,9950,9315,-6.938396411132812,0.30885201416015623,-1.0366893188476562
4.219,9776,8807,-7.431601953125,1.8148048583984373,-7.522581616210937
4.226,9494,8248,-3.373430139160156,6.212953308105468,-6.849810949707031
4.234,9084,8128,-12.241553088378906,5.324704492187499,7.7763669921875
4.242,9102,8719,-19.6133,0.3064578125,1.6615759521484375
4.25,8983,9533,-19.6133,-1.678335363769531,-4.180276098632812
4.258,6818,9704,4.639962817382812,2.0638018310546875,-7.3478048950195305
4.316,6078,9689,-1.7429788085937499,2.3582886352539063,-7.874529260253905
4.324,5405,9810,-3.81156904296875,-6.246472131347656,-11.350910070800781
4.334,4626,10067,-0.7805097412109374,5.6574985229492185,-7.773972790527344
4.342,4102,10266,3.0262708984374997,2.3056161987304686,-7.939172705078125
4.35,3692,10315,11.389217297363281,-5.4779333984375,2.1212626708984375
4.357,12119,11962,-4.814739538574218,-4.027047192382812,14.22395206298828
4.416,12142,12193,-12.9861498046875,2.437297290039062,7.343016491699219
4.424,12108,12253,-13.773842150878906,1.2330138549804688,8.291120349121094
4.432,11800,12472,-10.065223779296874,-0.009576806640625,3.8139632446289062
4.439,11276,12415,-1.9991583862304687,1.8938135131835936,-3.4356793823242184
4.447,10213,12536,12.397176196289061,2.2481553588867187,-0.29448680419921874
4.455,8916,10286,-19.6133,9.41639512939453,12.004527124023436
4.514,10041,11148,-19.6133,-4.594472985839843,17.90862841796875
4.521,11099,11884,-19.6133,-5.7317187744140625,14.034810131835936
4.529,11927,11855,-19.6133,4.122815258789062,1.3215993164062498
4.537,12109,11998,5.20918426208496,-2.123656872558594,19.61270144958496
4.545,12315,11880,-13.046004846191405,-0.5698199951171875,8.080430603027343
4.553,13573,10782,-9.325415466308593,7.237671618652343,16.37394515380859
4.611,13960,10425,-10.376469995117187,8.846575134277343,0.9193734375
4.619,13793,10127,-13.160926525878905,7.924807495117187,0.3591302490234375
4.627,12463,10255,-14.559140295410156,-5.147533569335937,2.4205378784179685
4.635,11022,10355,-19.6133,-8.10197841796875,-5.7508723876953125
4.643,9565,10481,-14.11621298828125,-1.7812860351562498,-8.504204296874999
4.65,9497,11108,-6.241683728027343,-0.23223756103515625,2.252943762207031
4.709,10111,11038,-6.4834980957031245,5.911283898925781,5.6383449096679685
4.717,10170,11034,-1.5705962890624998,2.882618798828125,2.0446482177734375
4.724,10014,10857,-0.6488286499023437,3.296815686035156,-8.410830432128906
4.732,9280,10827,-1.6328455322265625,9.651026892089844,-7.963114721679687
4.74,8580,10823,-10.330980163574218,7.687781530761718,2.990357873535156
4.748,8308,10884,-15.033192224121093,-2.4564509033203126,19.61270144958496
4.756,8201,10478,-2.0757728393554684,-2.6144682128906247,3.2704794677734372
4.814,7973,10352,-8.628702783203124,2.1404162841796874,0.21787235107421873
4.822,7605,10361,-9.878476049804688,-1.2138602416992186,2.655169641113281
4.83,7269,10548,-14.178462231445312,-4.039018200683594,-15.638925244140625
4.838,7131,10868,-13.563152404785155,-1.6543933471679686,-0.7757213378906249
4.845,7180,11285,-19.6133,-0.41419688720703124,13.175291735839844
4.853,11205,10766,-19.179949499511718,-2.971204260253906,4.843469958496094
4.912,11195,11152,-19.6133,5.142745166015625,0.0909796630859375
4.92,10390,11514,-17.029956408691405,8.219294299316406,-19.6133
4.927,9253,11498,0.17956512451171874,3.9408559326171875,-19.6133
4.935,8109,11503,10.946289990234375,0.5458779785156249,-14.444218615722656
4.943,7124,11323,2.0781670410156248,1.9608511596679685,-3.7900212280273435
4.951,8970,11316,-9.928754284667969,0.55545478515625,4.673481640625
5.009,8701,11413,-7.541735229492187,3.0406361083984375,5.983109948730468
5.017,8293,11285,-6.148309863281249,-3.928884924316406,-2.099714855957031
5.025,7564,11484,-4.774038110351563,4.690241052246093,-2.1883003173828124
5.033,7008,11387,-1.1156979736328125,-5.334281298828125,3.833116857910156
5.041,6547,11827,-9.169792358398437,-5.4779333984375,11.190498559570312
5.049,6555,11833,-9.246406811523437,1.2856862915039062,16.699556579589842
5.056,7028,10320,-19.6133,-4.80755693359375,12.471396447753905
5.115,7316,10510,-18.646042529296874,2.492363928222656,9.911994873046874
5.123,7477,10465,-11.367669482421874,-1.5873557006835937,0.143652099609375
5.13,7198,10633,-6.667851623535156,-11.846509814453125,-8.032546569824218
5.138,6869,10549,-1.0845733520507812,-3.718195178222656,10.137049829101562
5.146,6509,10635,0.3184288208007812,6.797138513183594,19.61270144958496
5.154,8530,10454,-13.618219042968748,3.7612908081054686,-2.1978771240234374
5.212,8475,10371,-2.8323405639648436,7.252036828613281,-0.11013327636718749
5.22,8174,10361,3.411737365722656,3.0166940917968748,12.828132495117186
5.228,8426,10308,-14.008473913574218,-7.850587243652344,8.250418920898436
5.236,9309,10499,-19.6133,-16.007632299804687,16.917428930664062
5.244,10549,10855,-19.6133,-10.273519323730468,13.038822241210937
5.252,9992,10728,-14.755464831542968,-6.189011291503906,-3.928884924316406
5.31,9773,11231,-17.00122598876953,13.256694592285156,-11.710040319824218
5.318,9887,11685,-13.460201733398437,1.5298948608398437,0.45968671875
5.326,10538,11955,19.61270144958496,-14.403517187499999,19.462465295410155
5.334,11410,11990,-12.581529724121093,-8.537723120117187,6.191405493164062
5.341,11610,11898,-4.364629626464843,-6.675034228515624,-1.3239935180664062
5.349,11143,11765,8.149862451171874,-8.987833032226561,-7.050923889160156
5.357,10827,11449,5.003881469726562,-12.837709301757812,19.47922470703125
5.416,9641,11429,-2.85388837890625,-4.740519287109374,-6.481103894042969
5.424,9054,11511,-6.069301208496094,-3.31357509765625,7.630320690917968
5.431,9086,11636,-14.896722729492186,6.675034228515624,13.201627954101562
5.439,9187,11663,-3.3710359375,-13.01727442626953,10.402806213378906
5.447,9452,11365,-3.2609026611328122,-3.2728736694335936,0.33758243408203126
5.455,7499,10688,-2.5354595581054684,1.0558429321289062,19.61270144958496
5.513,7365,10232,-0.00239420166015625,-0.8930372192382812,5.389347937011719
5.521,8746,9919,-19.6133,5.837063647460937,19.61270144958496
5.529,11133,10046,-19.6133,-0.5147533569335937,19.61270144958496
5.537,13688,10313,-19.6133,-5.164292980957031,12.543222497558594
5.545,15227,10670,-19.6133,14.125789794921873,17.992425476074217
5.552,5844,9570,6.418854650878906,-16.282965490722656,-9.725247143554688
5.611,5575,9620,-4.338293408203125,11.243170996093749,4.44303973083496
5.619,6172,9806,-15.528791967773437,-5.8226984375,19.61270144958496
5.627,7882,9656,-15.550339782714843,-6.035782385253906,19.61270144958496
5.634,9566,9627,-15.689203479003906,5.796362219238281,8.305485559082031
5.642,10840,9129,-5.0182466796875,-4.958391638183594,15.588647009277343
5.65,13005,10993,-19.6133,3.105279553222656,6.179434484863281
5.709,13197,11196,4.474762902832031,-3.69664736328125,-5.312733483886719
5.716,12851,10967,8.48505068359375,19.21586252441406,-17.360356237792967
5.724,11239,10759,14.058752148437499,6.612784985351562,-5.295974072265625
5.732,9301,10209,19.61270144958496,3.383006945800781,-19.6133
5.74,7769,9687,19.28050596923828,-5.145139367675781,-19.21107412109375
5.748,6821,9173,16.515203051757812,-6.945579016113281,-7.8152727691650385
5.755,13404,9796,-6.282983706665039,-5.05655390625,19.61270144958496
5.814,13967,9732,-15.782577343749999,-1.438915197753906,8.614337573242187
5.822,14721,9957,-19.6133,-7.117961535644531,17.681179260253906
5.83,14846,10727,-19.6133,2.2361843505859373,12.028469140624999
5.837,15220,11473,-19.6133,7.6279264892578125,7.752424975585937
5.845,15399,11888,-3.5314474487304683,7.053318090820312,16.49126103515625
5.853,8619,9614,-19.6133,9.198522778320312,10.213664282226562
5.912,8927,10226,-19.6133,4.534617944335937,6.931213806152344
5.92,9223,11266,-19.6133,-3.6583401367187496,-16.97488977050781
5.927,9694,12090,-19.6133,11.154585534667968,10.831368310546875
5.935,10120,12300,-19.6133,2.3630770385742186,6.567295153808593
5.943,10737,12293,19.61270144958496,-3.459621398925781,3.6367923217773437
5.951,9178,12281,19.61270144958496,-9.294290844726563,-5.214571215820312
6.009,8288,12285,-9.138667736816405,-13.165714929199218,11.918335864257811
6.017,8280,12281,-19.6133,2.5258827514648434,15.47552098083496
