Time (ms),Potentiometer 0 (mm),Potentiometer 1 (mm),Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2)
0.0,4325,7816,-8.576030346679687,-1.8291700683593748,4.390965844726562
0.009,4324,7805,-8.674192614746094,-1.85790048828125,4.491522314453125
0.017,4313,7799,-8.765172277832031,-1.7884686401367187,4.414907861328125
0.024,4321,7801,-8.719682446289061,-1.8435352783203125,4.479551306152343
0.032,4322,7794,-8.717288244628906,-1.7741034301757812,4.254496350097656
0.04,4322,7786,-8.578424548339843,-1.7956512451171873,4.206612316894531
0.048,4322,7776,-8.528146313476562,-1.7166425903320313,4.031835595703125
0.056,4311,7745,-8.949525805664061,-1.946485949707031,4.649539624023437
0.114,4315,7741,-9.057264880371093,-1.9704279663085937,4.726154077148437
0.122,4314,7736,-9.095572106933593,-1.9752163696289062,4.623203405761719
0.13,4313,7736,-9.083601098632812,-1.886630908203125,4.790797521972656
0.138,4314,7701,-9.011775048828124,-2.0374656127929685,5.011064074707031
0.146,4308,7731,-8.875305554199219,-1.946485949707031,4.800374328613281
0.153,4311,7619,-8.817844714355468,-2.212242333984375,4.3263223999023435
0.212,4313,7562,-8.834604125976561,-2.291250988769531,4.110844250488281
0.22,4304,7584,-8.80347950439453,-1.93451494140625,4.434061474609375
0.228,4311,7498,-8.762778076171875,-1.6927005737304686,4.817133740234374
0.235,4287,7535,-8.640673791503906,-1.39821376953125,5.051765502929687
0.243,4311,7419,-8.360552197265624,-1.9105729248046874,5.049371301269531
0.251,4304,7254,-7.955932116699218,-2.521094348144531,2.9496564453125
0.31,4279,7300,-8.039729174804688,-1.936909143066406,3.423708374023437
0.317,4305,7193,-8.353369592285155,-2.1547814941406247,2.8107927490234372
0.325,4267,7265,-8.233659509277343,-1.8842367065429686,2.8658593872070313
0.333,4304,7151,-8.231265307617187,-2.212242333984375,3.1651345947265623
0.341,4250,7233,-7.666233715820312,-2.109291662597656,3.287238879394531
0.349,4304,7126,-7.790732202148437,-2.1835119140624997,3.2609026611328122
0.357,4301,7019,-10.54645831298828,-0.852335791015625,4.678270043945313
0.415,4253,7112,-10.941501586914061,-0.7254431030273437,4.484339709472656
0.423,4350,7039,-10.939107385253905,-0.7278373046875,4.426878869628906
0.431,4361,7115,-11.003750830078124,-1.1372457885742187,3.287238879394531
0.439,4506,7045,-10.20169327392578,-0.16759411621093748,1.8698714965820311
0.447,4532,7116,-8.690952026367187,0.11731588134765625,2.3511060302734372
0.454,5170,7110,-8.619125976562499,0.4644751220703125,3.6535517333984373
0.513,5370,7035,-8.319850769042969,0.028730419921875,3.414131567382812
0.521,5415,7111,-7.958326318359375,1.1037269653320312,1.9871873779296874
0.529,5628,7057,-8.336610180664062,-0.11731588134765625,2.4349030883789062
0.536,5731,7110,-10.424354028320312,-1.5634136840820312,3.0550013183593747
0.544,5938,7084,-11.202469567871093,-1.7884686401367187,0.05985504150390625
0.552,6864,7129,-9.1554271484375,-0.055066638183593745,4.7931917236328125
0.611,6985,7173,-8.520963708496094,0.7158662963867187,3.4715924072265625
0.618,7206,7152,-8.805873706054687,1.0199299072265624,0.3327940307617187
0.626,7260,7176,-7.570465649414062,1.3551181396484375,-1.8914193115234375
0.634,7360,7159,-7.46272657470703,0.143652099609375,0.26336218261718747
0.642,7395,7172,-9.13627353515625,1.4508862060546874,2.9496564453125
0.65,8573,7391,-10.953472595214842,-2.24097275390625,1.5729904907226562
0.708,8643,7389,-8.224082702636718,-2.3056161987304686,2.8706477905273435
0.716,8630,7399,-8.104372619628906,-1.2641384765625,3.9647979492187497
0.724,8650,7396,-7.242460021972656,-1.455674609375,5.178658190917968
0.732,8647,7397,-6.016628771972656,-1.6639701538085936,4.479551306152343
0.74,8648,7407,-5.80354482421875,-2.023100402832031,2.4971523315429685
0.747,8650,7380,-6.330269189453125,-1.8626888916015625,0.076614453125
0.755,7068,7402,-9.890447058105469,-3.1268273681640624,2.3056161987304686
0.814,6971,7406,-9.90241806640625,-2.4684219116210935,1.946485949707031
0.822,6883,7383,-9.169792358398437,-1.3838485595703125,-0.201112939453125
0.829,6766,7405,-6.205770703124999,-1.3359645263671873,0.0718260498046875
0.837,6700,7349,-5.398924743652343,-2.5737667846679684,4.474762902832031
0.845,6662,7415,-8.061276989746093,-2.7437551025390623,6.361393811035156
0.853,8424,7800,-5.796362219238281,-0.7900865478515624,9.466673364257812
0.911,8768,7822,-5.312733483886719,-1.936909143066406,9.10993731689453
0.919,8912,7975,-5.305550878906249,-1.4125789794921875,9.176974963378905
0.927,9004,7951,-4.218583325195312,-1.6472107421875,10.299855541992187
0.935,8931,8129,-5.767631799316406,-1.3431471313476562,10.103531005859374
0.943,9022,8129,-7.963114721679687,-2.269703173828125,7.275978845214843
0.95,8922,8387,-8.698134631347656,-2.4253262817382812,4.920084411621094
0.958,8933,8631,-6.260837341308593,1.218648645019531,7.711723547363281
1.017,9012,8522,-5.805939025878906,2.039859814453125,7.577648254394531
1.024,8868,8637,-8.001421948242188,1.1827356201171875,6.469132885742187
1.032,8973,8552,-7.390900524902343,-3.976768957519531,-0.8858546142578124
1.04,8861,8634,-8.683769421386717,-3.3494881225585935,2.568978381347656
1.048,8977,8581,-11.06360587158203,6.1626750732421876,0.5698199951171875
1.056,8934,8594,-5.2073886108398435,3.0454245117187497,2.786850732421875
1.114,8737,8685,-6.241683728027343,-1.458068811035156,1.1540052001953125
1.122,8753,8689,-7.156268762207031,-0.3687070556640625,4.764461303710937
1.13,8694,8777,-5.537788439941406,3.7900212280273435,7.187393383789062
1.138,8749,8847,-6.890512377929687,0.34715924072265625,12.957419384765624
1.145,8719,8966,-3.2537200561523436,0.3184288208007812,19.61270144958496
1.153,9278,10245,-8.59997236328125,-0.967257470703125,10.031704956054687
1.212,9478,10348,-5.398924743652343,-6.119579443359375,9.414000927734374
1.22,9641,10415,-4.431667272949219,-2.925714428710937,9.753977563476562
1.227,9761,10440,-3.35188232421875,1.8004396484374998,12.425906616210936
1.235,9766,10445,-4.314351391601562,-1.1156979736328125,11.367669482421874
1.243,9765,10450,-8.497021691894531,-4.525041137695312,9.349357482910156
1.251,9129,10746,-6.964732629394531,-2.4492682983398435,5.767631799316406
1.309,9076,10904,-7.319074475097656,1.0797849487304687,10.74517705078125
1.317,9070,11070,-5.291185668945312,3.289633081054687,14.77940684814453
1.325,9057,11157,-7.5153990112304685,-0.34715924072265625,14.554351892089842
1.333,9068,11210,-8.894459167480468,-3.4715924072265625,12.27028350830078
1.341,9117,11188,-7.704540942382812,-0.45010991210937495,11.008539233398437
1.349,9258,11270,-8.506598498535157,2.35589443359375,9.265560424804686
1.356,9063,11301,-6.533776330566406,1.1635820068359375,2.310404602050781
1.415,8769,11218,-8.456320263671875,-1.3120225097656248,2.9735984619140625
1.423,8523,11303,-8.990227233886719,-0.9935936889648437,5.494692810058593
1.43,8444,11185,-8.463502868652343,-0.011971008300781249,5.305550878906249
1.438,8259,11290,-6.272808349609375,-1.0893617553710937,2.7820623291015623
1.446,8219,11135,-5.45877978515625,-1.467645617675781,1.1707646118164061
1.454,8130,10981,-10.108319409179687,-2.288856787109375,7.170633972167968
1.512,8063,11101,-11.891999645996092,0.023942016601562498,5.066130712890625
1.52,8140,10953,-10.153809240722655,-1.1180921752929687,2.9735984619140625
1.528,8038,11118,-9.181763366699219,0.10295067138671875,4.3071687866210935
1.536,8096,11116,-11.250353601074218,-0.7541735229492187,3.782838623046875
1.544,7904,11477,-9.366116894531249,-1.695094775390625,1.6256629272460936
1.551,9566,13261,-14.875174914550781,0.5506663818359374,5.578489868164062
1.61,9824,13248,-13.812149377441406,0.38307226562499996,4.534617944335937
1.618,9722,13425,-9.430760339355468,-2.4851813232421875,1.8435352783203125
1.625,9835,13372,-5.442020373535156,-4.477157104492187,-1.4437036010742186
1.633,9807,13435,-5.7508723876953125,-0.1484405029296875,3.912125512695312
1.641,9876,13414,-9.907206469726562,3.8043864379882812,14.671667773437498
1.649,9860,13440,-11.729193933105469,5.2624552490234375,16.575058093261717
1.657,9472,13439,-5.674257934570313,-1.6136919189453125,6.330269189453125
1.715,9502,13420,-3.1292215698242187,0.9792284790039062,12.828132495117186
1.723,9494,13375,-6.64630380859375,-0.25139117431640623,14.58787071533203
1.731,9509,13314,-9.009380847167968,-0.11731588134765625,11.9518546875
1.739,9521,13226,-10.766724865722656,-0.9313444458007812,10.87206973876953
1.746,9544,13131,-10.946289990234375,-2.798821740722656,4.304774584960938
1.754,7869,12484,-7.50821640625,-1.3646949462890625,12.413935607910156
1.813,7811,12419,-9.854534033203125,-0.028730419921875,16.122553979492185
1.82,7871,12372,-6.823474731445312,-0.9313444458007812,15.313313818359374
1.828,8108,12244,-9.545682019042967,4.977545251464844,14.97094298095703
1.836,8521,12266,-11.200075366210937,5.197811804199218,13.4458365234375
1.844,8987,12156,-12.706028210449219,-3.1459809814453124,7.769184387207031
1.852,8158,12112,-4.513070129394531,-5.087678527832031,9.457096557617186
1.91,7965,12199,-2.3535002319335936,2.521094348144531,9.591171850585937
1.918,7833,12060,-0.9720458740234375,1.3862427612304686,11.846509814453125
1.926,7623,12207,-4.309562988281249,-1.149216796875,3.019088293457031
1.934,7522,12049,-9.832986218261718,-5.360617517089843,-1.4891934326171874
1.941,7317,12248,-18.38746875,2.868253588867187,-10.230423693847655
1.949,7402,12130,-16.718710192871093,0.9720458740234375,0.1580173095703125
1.957,6856,12161,-8.827421520996094,0.6057330200195312,-7.994239343261718
2.015,6440,12393,-6.026205578613281,-2.085349645996094,-3.871424084472656
2.023,6238,12281,-3.8043864379882812,-3.5242648437499997,2.214636535644531
2.031,6016,12427,-3.0885201416015624,-1.22583125,19.61270144958496
2.039,6230,12320,-10.223241088867187,1.3000515014648437,13.464990136718749
2.047,6482,12424,-11.987767712402343,-0.7015010864257812,9.198522778320312
2.055,7782,12481,-10.429142431640624,-0.36152445068359373,-2.1164742675781247
2.113,7883,12426,-9.095572106933593,2.0925322509765625,3.143586779785156
2.121,7893,12495,-6.7037646484375,4.106055847167968,9.332598071289063
2.129,8090,12474,-3.1555577880859373,1.2521674682617188,19.61270144958496
2.136,8106,12500,-2.636016027832031,-2.2768857788085937,8.022969763183593
2.144,8148,12493,-3.0909143432617188,-4.695029455566406,3.4763808105468748
2.152,7985,12305,-13.80257257080078,-1.7429788085937499,9.904812268066406
2.211,7965,12306,-12.46900224609375,1.687912170410156,3.6272155151367187
2.218,7976,12302,-14.516044665527343,-3.3327287109375,-8.226476904296874
2.226,7873,12303,-12.708422412109375,2.085349645996094,-6.53138212890625
2.234,7727,12304,-7.067683300781249,4.726154077148437,-1.3814543579101561
2.242,7530,12275,-3.23696064453125,2.6096798095703124,3.4069489624023435
2.25,7302,12204,-1.2473790649414063,-8.418013037109375,7.098807922363281
2.257,6027,12261,-2.299032144165039,0.076614453125,19.61270144958496
2.316,6011,12271,-3.6367923217773437,2.195482922363281,10.50815108642578
2.324,6074,12333,-7.352593298339843,0.6560112548828124,9.983820922851562
2.332,6288,12288,-9.926360083007811,-4.058171813964844,4.76924970703125
2.339,6435,12372,-10.441113439941406,1.0295067138671874,3.4668040039062498
2.347,6572,12304,-12.016498132324218,-2.2936451904296873,-0.6560112548828124
2.355,7153,12297,-11.604695446777344,4.371812231445312,6.825868933105468
2.413,7335,12404,-14.860809704589842,3.294421484375,3.6200329101562496
2.421,7717,12265,-15.313313818359374,-2.4875755249023435,-1.0295067138671874
2.429,7902,12413,-16.318878515625,-5.877765075683594,0.9744400756835937
2.437,8027,12243,-9.483432775878907,-0.1867477294921875,-0.296881005859375
2.445,7845,12418,-6.921636999511718,6.5577183471679685,3.1459809814453124
2.453,7257,12311,-18.72505118408203,3.806780639648437,1.39821376953125
2.511,7717,12102,-16.493655236816405,2.8706477905273435,3.153163586425781
2.519,8120,12261,-17.082628845214842,-2.5354595581054684,4.728548278808593
2.527,8688,12131,-12.780248461914061,-2.147598889160156,3.162740393066406
2.535,8727,12238,-6.572083557128906,2.607285607910156,3.9791631591796874
2.542,8707,12080,-3.1794998046874996,2.825157958984375,2.1787235107421874
2.55,8298,12063,-0.36631285400390623,1.1372457885742187,-1.426944189453125
2.558,6833,11713,-12.093112585449218,2.9664158569335934,4.182670300292968
2.616,6933,11760,-10.512939489746094,4.328716601562499,10.570400329589843
2.624,6875,11944,-6.940790612792968,0.26336218261718747,19.61270144958496
2.632,7010,12024,-5.884947680664062,-0.5386953735351562,9.502586389160156
2.64,7122,12123,-4.9416322265625,-0.009576806640625,3.8953661010742184
2.648,7253,12138,-4.924872814941406,4.266467358398438,3.086125939941406
2.656,8383,12305,-13.297396020507811,2.0087351928710935,9.641450085449218
2.714,8398,12549,-13.5224509765625,-4.173093493652344,1.6160861206054686
2.722,8387,12719,-10.046070166015625,-2.6982652709960937,-0.5434837768554687
2.73,8296,12825,-3.143586779785156,-3.337517114257812,5.2265422241210935
2.737,8148,12805,2.583343591308594,-0.7805097412109374,8.793902697753905
2.745,8006,12792,9.706093530273437,-9.610325463867188,11.372457885742186
2.753,7768,12428,-8.549694128417968,1.6927005737304686,9.828197814941406
2.812,7946,12401,16.780959436035154,5.492298608398437,19.543868151855467
2.82,8108,12365,-9.660603698730467,5.190629199218749,14.104241979980468
2.827,8261,12299,-10.046070166015625,-6.423643054199219,4.838681555175781
2.835,8284,12215,-1.4891934326171874,0.737414111328125,-5.7317187744140625
2.843,8048,12249,-17.314866406249998,3.411737365722656,-19.6133
2.851,8436,12872,-10.754753857421875,1.714248388671875,-4.3263223999023435
2.909,8644,12874,-8.525752111816406,-3.821145849609375,-4.383783239746093
2.917,8826,12961,-8.200140686035155,-2.27927998046875,3.536235852050781
2.925,8889,12828,-5.568913061523437,1.8243816650390623,19.61270144958496
2.933,8838,12949,-9.3852705078125,2.9568390502929685,14.317325927734375
2.941,8944,12776,-16.838420275878907,-4.604049792480469,7.264007836914062
2.948,8929,12946,-15.421052893066406,-1.8938135131835936,5.003881469726562
2.956,7997,12776,2.2457611572265623,-1.6711527587890624,-8.520963708496094
3.015,7341,12478,-1.1444283935546875,1.0127473022460938,-17.67878505859375
3.023,6646,12514,-9.138667736816405,0.7637503295898437,-1.3287819213867187
3.03,6486,12229,-19.254169750976562,-4.180276098632812,6.505045910644531
3.038,6615,12322,-16.57266389160156,1.9800047729492187,15.473725329589843
3.046,7134,12174,7.268796240234375,6.766013891601562,19.61270144958496
3.054,7231,12166,-9.277531433105468,1.254561669921875,16.321272717285154
3.112,7238,12321,-8.607154968261717,-1.879448303222656,14.662090966796875
3.12,7402,12343,-9.617508068847656,0.833182177734375,10.412383020019531
3.128,7427,12607,-11.233594189453123,10.115502014160155,5.142745166015625
3.136,7559,12729,-6.457161877441406,4.762067102050781,-1.618480322265625
3.144,7654,12920,-9.91438907470703,-5.449202978515625,-6.449979272460937
3.151,8134,13072,-16.98686077880859,-4.893748193359374,1.3814543579101561
3.21,8218,13185,-15.318102221679686,-3.430890979003906,0.9816226806640624
3.218,8337,13366,-16.5104146484375,-1.4125789794921875,9.200916979980468
3.225,8713,13496,-18.80166563720703,-6.849810949707031,12.490550061035156
3.233,8948,13563,-9.674968908691406,2.655169641113281,17.779341528320312
3.241,9081,13557,-2.2649147705078123,-10.474632263183594,15.885528015136718
3.249,9234,13561,-6.955155822753905,-6.816292126464844,7.522581616210937
3.257,7359,13508,-4.426878869628906,-10.295067138671874,9.076418493652342
3.315,7147,13437,0.9935936889648437,2.3056161987304686,10.453084448242187
3.323,7042,13365,-6.229712719726562,6.268019946289062,13.87918702392578
3.331,7016,13364,-11.384428894042967,-2.3487118286132813,6.928819604492187
3.339,7055,13274,-13.47696114501953,-3.411737365722656,-2.9759926635742184
3.346,7093,13326,-15.547945581054687,5.999869360351562,-6.809109521484374
3.354,7223,13195,-6.363788012695312,-0.5339069702148437,7.869740856933594
