Time (ms),Potentiometer 0 (mm),Potentiometer 1 (mm),Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2)
1.423,5358,6208,-7.931990100097655,-1.0390835205078124,5.7508723876953125
1.431,5306,6289,-7.922413293457031,-1.0366893188476562,5.659892724609374
1.438,5359,6213,-7.869740856933594,-1.0797849487304687,5.659892724609374
1.446,5290,6291,-7.896077075195312,-1.1252747802734375,5.7125651611328125
1.454,5296,6314,-8.046911779785155,-0.9983820922851562,5.930437512207031
1.512,5360,6252,-8.0062103515625,-1.0606313354492187,5.951985327148437
1.52,5288,6328,-7.951143713378905,-1.0678139404296874,5.810727429199218
1.528,5359,6280,-7.934384301757812,-0.9337386474609375,5.7125651611328125
1.536,5307,6338,-7.867346655273437,-1.0271125122070313,5.801150622558594
1.544,5360,6316,-7.898471276855468,-1.0797849487304687,5.748478186035156
1.552,5367,6346,-8.192958081054687,-1.0366893188476562,5.882553479003906
1.61,5327,6383,-8.231265307617187,-1.0319009155273438,5.971138940429687
1.618,5372,6375,-8.176198669433592,-1.0678139404296874,5.870582470703124
1.626,5349,6385,-8.085219006347655,-1.1156979736328125,5.810727429199218
1.633,5376,6385,-8.068459594726562,-1.0319009155273438,5.947196923828125
1.641,5371,6391,-7.943961108398437,-0.9313444458007812,5.674257934570313
1.649,5379,6392,-7.934384301757812,-0.9528922607421875,5.904101293945312
1.657,5387,6399,-7.898471276855468,-0.928950244140625,5.951985327148437
1.715,5376,6400,-7.958326318359375,-1.13006318359375,5.968744738769531
1.723,5386,6403,-7.9463553100585935,-1.0462661254882812,5.827486840820312
1.731,5383,6402,-7.908048083496094,-1.0510545288085937,5.755660791015624
1.739,5387,6404,-7.953537915039062,-1.0295067138671874,5.851428857421874
1.747,5390,6397,-7.958326318359375,-1.01514150390625,5.8226984375
1.755,5398,6415,-7.9295958984374995,-0.9457096557617187,5.786785412597656
1.813,5400,6414,-7.948749511718749,-0.8786720092773437,5.772420202636718
1.821,5395,6409,-7.994239343261718,-0.9121908325195311,5.853823059082031
1.829,5402,6420,-7.955932116699218,-0.9121908325195311,5.774814404296874
1.837,5404,6391,-7.994239343261718,-0.9337386474609375,5.887341882324218
1.845,5399,6424,-7.912836486816405,-0.7733271362304687,5.865794067382812
1.852,5436,6441,-7.924807495117187,-0.8643067993164062,5.674257934570313
1.911,5443,6415,-7.960720520019531,-0.8020575561523438,5.817910034179687
1.919,5447,6449,-7.905653881835937,-0.8475473876953125,5.686228942871093
1.927,5461,6405,-8.06367119140625,-0.8116343627929687,5.691017346191406
1.934,5446,6460,-7.867346655273437,-0.8475473876953125,5.76523759765625
1.942,5491,6398,-8.085219006347655,-0.7852981445312499,5.662286926269531
1.95,5465,6468,-7.951143713378905,-0.7015010864257812,5.760449194335937
1.958,5688,6506,-7.955932116699218,-0.7829039428710937,5.908889697265625
2.016,5754,6444,-7.977479931640625,-0.74699091796875,5.949591125488281
2.024,5735,6524,-8.090007409667969,-0.7326257080078125,5.904101293945312
2.032,5807,6443,-8.0828248046875,-0.8212111694335937,6.121973645019531
2.04,5762,6538,-8.157045056152343,-0.737414111328125,6.026205578613281
2.048,5856,6471,-8.142679846191406,-0.7422025146484375,5.916072302246094
2.056,5972,6534,-7.953537915039062,-0.7541735229492187,5.908889697265625
2.114,5901,6624,-8.020575561523437,-0.9145850341796874,5.951985327148437
2.122,5991,6575,-7.999027746582031,-0.8283937744140625,5.999869360351562
2.13,5929,6645,-8.030152368164062,-0.9074024291992187,5.968744738769531
