Time (ms),Potentiometer 0 (mm),Potentiometer 1 (mm),Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2)
0.0,2996,6326,-9.356540087890625,-3.3973721557617185,2.6886884643554687
0.009,2990,6356,-9.380482104492186,-3.5194764404296874,2.9735984619140625
0.016,3001,6318,-9.270348828125,-3.423708374023437,2.942473840332031
0.024,2993,6355,-9.14824454345703,-3.423708374023437,2.8706477905273435
0.032,3015,6317,-9.167398156738281,-3.517082238769531,2.6958710693359373
0.04,3016,6351,-9.272743029785156,-3.438073583984375,2.858676782226562
0.048,3061,6322,-9.181763366699219,-3.921702319335937,2.4349030883789062
0.056,3545,6294,-9.342174877929686,-3.689464758300781,3.878606689453125
0.114,3561,6324,-8.13310303955078,-4.484339709472656,3.5913024902343746
0.122,3609,6298,-8.238447912597655,-4.120421057128906,4.216189123535156
0.13,3666,6322,-8.310273962402343,-3.912125512695312,3.6918589599609373
0.138,3789,6302,-8.343792785644531,-3.1866824096679687,3.306392492675781
0.146,3882,6321,-8.441955053710936,-4.378994836425781,2.6671406494140624
0.153,4165,6322,-9.196128576660156,-3.6008792968749996,1.0558429321289062
0.212,4207,6300,-8.394071020507813,-3.3351229125976563,0.6775590698242188
0.22,4215,6322,-7.917624890136718,-3.725377783203125,-0.45010991210937495
0.228,4261,6305,-6.730100866699218,-3.2441432495117186,-1.2737152832031249
0.235,4282,6321,-5.367800122070312,-3.0597897216796874,-0.7805097412109374
0.243,4358,6312,-4.637568615722656,-3.3877953491210935,-0.9337386474609375
0.251,6102,6391,-14.314931726074217,-2.3295582153320313,5.2265422241210935
0.31,6357,6441,-12.042834350585936,-3.1292215698242187,5.106832141113281
0.317,6606,6444,-10.350133776855468,-2.4061726684570313,4.101267443847656
0.325,6769,6473,-10.805032092285156,-1.7597382202148437,4.862623571777344
0.333,6935,6484,-11.633425866699218,-2.81558115234375,4.484339709472656
0.341,6996,6497,-11.068394274902342,-4.429273071289062,2.090138049316406
0.349,7014,6511,-11.482591162109374,-4.235342736816406,1.4891934326171874
0.357,7312,6552,-5.992686755371094,-0.97683427734375,5.9208607055664055
0.415,7315,6582,-6.543353137207031,-0.6871358764648438,5.315127685546875
0.423,7319,6606,-7.079654309082031,-0.6416460449218749,4.61602080078125
0.431,7300,6631,-7.338228088378906,0.9265560424804687,7.261613635253906
0.438,7300,6655,-7.953537915039062,0.00718260498046875,7.606378674316406
0.446,7304,6671,-5.358223315429687,0.354341845703125,6.710947253417968
0.454,7293,6984,-2.588131994628906,-1.5466542724609373,2.403778466796875
0.513,7306,7001,-5.1690813842773435,-0.21068974609375,2.8012159423828122
0.52,7297,7034,-6.5505357421875,-0.29927520751953124,3.143586779785156
0.528,7296,7089,-9.94072529296875,-1.3431471313476562,1.13006318359375
0.536,7294,7189,-10.558429321289061,-3.220201232910156,2.3056161987304686
0.544,7303,7358,-9.437942944335937,-2.664746447753906,3.744531396484375
0.552,9470,8154,-11.18571015625,-0.22505495605468748,8.384494213867187
0.61,10021,8212,-10.168174450683592,0.5865794067382812,8.920795385742187
0.618,10592,8267,-8.865728747558594,1.1827356201171875,10.115502014160155
0.626,11148,8289,-9.387664709472656,-0.0047884033203125,10.805032092285156
0.634,11586,8314,-7.862558251953125,1.4317325927734375,9.670180505371093
0.642,11878,8294,-5.6024318847656245,0.7972691528320313,8.001421948242188
0.649,12033,8317,-6.737283471679687,0.28969840087890625,8.29351455078125
0.657,12238,8406,-5.219359619140625,-0.39983167724609375,1.2497732666015624
0.716,12101,8381,-5.719747766113281,-1.5801730957031248,0.9648632690429687
0.724,11862,8407,-4.134786267089844,-1.0390835205078124,3.1866824096679687
0.731,11628,8370,-6.418854650878906,-0.7158662963867187,2.269703173828125
0.739,11337,8364,-7.922413293457031,-0.6847416748046875,2.6384102294921874
0.747,11155,8225,-8.099584216308592,0.06464344482421874,4.050989208984375
0.755,8903,7730,-10.716446630859375,-0.4213794921875,6.150704064941406
0.813,8758,7734,-11.324573852539062,0.7445967163085937,6.864176159667968
0.821,8782,7675,-9.112331518554686,-0.033518823242187495,7.170633972167968
0.829,8768,7688,-8.135497241210937,0.8475473876953125,7.1203557373046875
0.837,8809,7638,-7.335833886718749,2.4157494750976563,3.545812658691406
0.845,8756,7657,-6.6510922119140625,-0.11252747802734374,4.149151477050781
0.852,7155,7594,-6.969521032714844,2.1356278808593747,8.667010009765624
0.911,7511,7483,-5.248090039062499,0.031124621582031248,7.484274389648437
0.919,7788,7384,-6.059724401855468,0.603338818359375,5.700594152832031
0.927,8049,7301,-6.083666418457031,4.4196962646484375,4.498704919433593
0.934,8152,7314,-13.17050333251953,3.4739866088867184,5.61200869140625
0.942,8227,7325,-13.888763830566406,-3.9743747558593747,-1.7860744384765623
0.95,8061,7442,-10.83376251220703,-1.0510545288085937,0.8762778076171874
0.958,9325,7738,-8.74601866455078,-5.221753820800781,8.152256652832031
1.016,9745,7883,-9.770736975097655,-7.505822204589843,1.2593500732421874
1.024,10012,8140,-13.776236352539062,-3.4261025756835934,4.264073156738281
1.032,10245,8348,-4.627991809082031,-0.7493851196289062,3.902548706054687
1.04,10311,8491,-8.444349255371094,-2.916137622070312,5.691017346191406
1.048,10356,8607,-6.404489440917969,-1.2593500732421874,8.99501563720703
1.055,11845,9879,-8.010998754882811,-0.9792284790039062,9.433154541015625
1.114,12151,9922,-6.737283471679687,-3.8857892944335934,11.506533178710937
1.122,12315,9921,-4.197035510253906,-3.938461730957031,8.188169677734374
1.129,12371,9908,-3.859453076171875,1.3120225097656248,11.458649145507811
1.137,12415,9911,-2.4756045166015626,0.6823474731445313,8.113949426269532
1.145,12391,9916,-4.936843823242187,1.2138602416992186,7.4770917846679685
1.153,8020,9738,-13.905523242187499,-4.110844250488281,2.6384102294921874
1.211,7749,9998,-11.808202587890625,-3.6152445068359373,11.250353601074218
1.219,7569,10356,-12.715605017089842,-4.826710546875,6.347028601074219
1.227,7425,10682,-11.812990991210937,-5.145139367675781,8.200140686035155
1.235,7422,10905,-4.7955859252929685,-0.7302315063476562,15.306131213378904
1.243,7589,11051,-1.6017209106445311,-1.9847931762695312,6.983886242675781
1.251,9288,12693,-11.884817041015625,-0.8906430175781249,15.485696337890625
1.309,9372,13101,-12.492944262695312,-4.613626599121093,7.096413720703125
1.317,9407,13533,-8.176198669433592,-2.3439234252929686,9.050082275390624
1.325,9412,13865,-8.501810095214843,-3.5673604736328124,3.754108203125
1.333,9412,14113,-7.400477331542969,-3.143586779785156,8.619125976562499
1.341,9423,14178,-4.039018200683594,1.4820108276367188,8.916006982421875
1.348,9390,14192,-4.254496350097656,-1.0390835205078124,0.9504980590820312
1.356,9616,14600,-9.203311181640624,3.2225954345703123,6.658274816894531
1.415,9465,14598,-6.471527087402343,6.83783994140625,6.6893994384765625
1.422,9229,14643,-2.365471240234375,0.7110778930664062,4.477157104492187
1.43,9039,14596,-1.6735469604492186,0.09816226806640624,8.683769421386717
1.438,8888,14631,-5.837063647460937,6.169857678222656,9.94072529296875
1.446,8833,14557,-12.081141577148436,5.200206005859375,6.732495068359374
1.454,8005,13522,-1.8698714965820311,5.252878442382812,3.3111808959960936
1.512,7515,13397,0.11252747802734374,1.5562310791015623,3.9456443359374997
1.52,7138,13213,-4.414907861328125,-7.070077502441406,-1.7860744384765623
1.528,6755,13176,-5.966350537109375,-0.41898529052734373,3.8666356811523435
1.536,6529,13050,-7.302315063476562,1.6543933471679686,7.323862878417969
1.543,6357,13070,-9.440337145996093,-1.5346832641601562,4.005499377441406
1.551,8728,13034,-4.211400720214844,-5.322310290527343,6.0525417968749995
1.61,8749,12977,-5.578489868164062,-2.6096798095703124,9.866505041503906
1.617,8737,13025,-7.56567724609375,0.8690952026367187,8.935160595703124
1.625,8865,12982,-10.998962426757812,-0.5363011718749999,4.604049792480469
1.633,8915,13020,-15.275006591796874,-0.7230489013671875,2.896984008789062
1.641,8985,12995,-11.7603185546875,-2.1739351074218747,4.972756848144531
1.649,8970,13018,-8.717288244628906,-1.68551796875,6.244077929687499
1.657,9309,13057,-9.514557397460937,-2.4756045166015626,8.647856396484375
1.715,9344,13014,-7.920019091796875,1.0773907470703123,12.713210815429687
1.723,9335,12967,-9.89523546142578,-3.421314172363281,5.667075329589843
1.731,9382,12922,-10.544064111328124,-1.005564697265625,5.516240625
1.738,9383,12903,-7.153874560546875,0.35673604736328124,3.6631285400390623
1.746,9392,12899,-8.43956085205078,-4.204218115234375,0.2442085693359375
1.754,9860,12215,-8.729259252929687,-1.2737152832031249,10.218452685546874
1.813,10093,11996,-8.298302954101562,-1.180341418457031,-1.898601916503906
1.82,10046,11904,-12.540828295898438,0.16519991455078123,-7.687781530761718
1.828,9876,11906,-16.15846700439453,0.7517793212890624,-4.386177441406249
1.836,9696,11944,-10.903194360351561,1.8602946899414061,5.528211633300781
1.844,9451,11985,-10.352527978515624,-9.351751684570312,0.3854664672851562
1.852,9021,12149,-5.614402893066406,-1.7597382202148437,5.980715747070312
1.91,9005,12156,-4.853046765136718,-4.946420629882812,4.426878869628906
1.918,8825,12154,-7.067683300781249,-2.2385785522460937,2.9759926635742184
1.926,8626,12164,-9.0788126953125,0.814028564453125,13.567940808105467
1.934,8605,12146,-16.548721875,-1.7262193969726563,14.942212561035156
1.941,8621,12175,-9.639055883789062,-14.695609790039061,3.9432501342773434
1.949,8608,12218,1.8363526733398436,6.488286499023437,4.00310517578125
1.957,8377,12785,-5.868188269042968,-1.2904746948242187,1.216254443359375
2.016,8274,12804,-8.463502868652343,0.011971008300781249,1.3144167114257812
2.023,8165,12773,-7.60398447265625,-2.3127988037109373,3.4763808105468748
2.031,8107,12821,-11.111489904785156,-0.8283937744140625,3.8043864379882812
2.039,8111,12786,-10.658985791015624,6.517016918945312,5.6407391113281244
2.047,8091,12853,-15.674838269042969,-0.3711012573242187,5.209782812499999
2.055,8550,13025,-8.698134631347656,4.929661218261718,2.5737667846679684
2.113,8574,12975,-5.303156677246093,2.3032219970703123,3.296815686035156
2.121,8537,13023,-7.958326318359375,1.9871873779296874,-2.2840683837890623
2.129,8494,12948,-3.6367923217773437,4.953603234863281,8.992621435546875
2.137,8456,12926,-8.530540515136718,0.9074024291992187,12.148179223632813
2.144,8531,12711,-12.038045947265624,4.007893579101562,6.696582043457031
2.152,8503,12164,-6.706158850097656,1.6735469604492186,3.7804444213867185
2.211,8172,12185,-3.890577697753906,-3.105279553222656,0.5458779785156249
2.218,7809,12135,-2.3487118286132813,1.6807295654296874,3.864241479492187
2.226,7244,12155,-0.277727392578125,3.239354846191406,3.7110125732421873
2.234,6680,12063,-1.886630908203125,-1.5921441040039062,2.3151930053710936
2.242,6166,12029,-5.176263989257812,3.488351818847656,3.83072265625
2.25,5863,11985,-6.301538769531249,3.9264907226562498,8.56166513671875
2.258,6201,11888,-16.570269689941405,-3.900154504394531,-3.095702746582031
2.316,6235,11915,-7.067683300781249,-1.3670891479492187,3.4763808105468748
2.324,6207,11868,-1.3862427612304686,-2.4660277099609376,1.93451494140625
2.332,6160,11736,-2.384624853515625,-2.3056161987304686,0.0143652099609375
2.34,6326,11664,-8.920795385742187,3.21780703125,3.883395092773437
2.347,6608,11650,-15.136142895507811,-3.900154504394531,6.236895324707031
2.355,7044,12208,-6.421248852539062,3.9887399658203124,8.968679418945312
2.414,7054,12278,-4.872200378417968,2.7748797241210936,14.753070629882812
2.421,7088,12290,-4.707000463867187,-0.22505495605468748,13.76426534423828
2.429,7140,12289,-9.196128576660156,1.6927005737304686,13.666103076171874
2.437,7227,12289,-14.34605634765625,-3.134009973144531,9.150638745117186
2.445,7433,12289,-9.962273107910155,0.5027823486328125,14.707580798339842
2.453,7295,12364,-3.0166940917968748,2.6001030029296874,7.656656909179687
2.511,7062,12410,-2.195482922363281,1.2641384765625,3.0502129150390624
2.519,6815,12400,-3.1100679565429687,3.2632968627929686,-2.789244934082031
2.527,6567,12405,-5.681440539550781,-0.44053310546874996,-1.43652099609375
2.535,6400,12404,-2.6815058593749996,-2.85388837890625,0.12449848632812499
2.542,6310,12392,-9.011775048828124,1.3838485595703125,6.380547424316406
2.55,6313,12395,-11.477802758789062,3.5865140869140624,4.623203405761719
2.558,6753,12393,-13.201627954101562,5.889736083984375,-0.49799394531249996
