Time (ms),Potentiometer 0 (mm),Potentiometer 1 (mm),Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2)
0.0,4560,6599,-7.970297326660156,-2.2385785522460937,4.017470385742187
0.009,4610,6524,-8.200140686035155,-1.3144167114257812,4.3430818115234375
0.017,4565,6592,-8.726865051269531,-1.8531120849609375,4.417302062988281
0.024,4604,6527,-8.808267907714843,-2.212242333984375,4.359841223144531
0.032,4555,6593,-9.062053283691405,-5.597643481445312,2.6384102294921874
0.04,4601,6531,-6.083666418457031,-2.6479870361328124,2.480392919921875
0.048,4550,6571,-7.122749938964843,-7.8362220336914055,4.376600634765625
0.056,4572,6570,-8.374917407226562,-0.7805097412109374,5.1331683593749995
0.114,4652,6525,-9.495403784179686,0.0430956298828125,5.102043737792968
0.122,4678,6568,-10.874463940429687,-0.8475473876953125,3.679887951660156
0.13,4771,6535,-10.0748005859375,-2.4899697265625,1.7956512451171873
0.138,4764,6564,-9.22485899658203,-1.7980454467773437,1.20667763671875
0.146,4818,6552,-8.228871105957031,-0.0143652099609375,2.4660277099609376
0.153,5013,6534,-7.783549597167968,-2.269703173828125,0.6153098266601562
0.212,5094,6557,-8.315062365722655,-2.6791116577148437,1.0749965454101562
0.22,5279,6546,-8.300697155761718,-2.5665841796874997,1.944091748046875
0.227,5465,6557,-8.621520178222656,-2.7461493041992187,1.9201497314453124
0.235,5725,6552,-8.702923034667968,-2.398990063476562,2.398990063476562
0.243,6000,6556,-8.123526232910155,-1.9512743530273435,2.913743420410156
0.251,8405,6560,-11.5304751953125,-1.6927005737304686,4.934449621582031
0.309,8692,6580,-11.322179650878905,-1.8507178833007811,5.1882349975585935
0.317,8924,6605,-10.946289990234375,-1.0534487304687499,4.862623571777344
0.325,9180,6619,-10.345345373535155,-2.0733786376953125,5.003881469726562
0.333,9388,6621,-8.853757739257812,-2.2864625854492187,4.474762902832031
0.341,9546,6623,-6.698976245117187,-1.5011644409179687,4.070142822265625
0.349,9660,6614,-6.4643444824218745,0.29927520751953124,5.382165332031249
0.356,9735,6827,-16.891092712402344,0.41898529052734373,2.6192566162109374
0.415,9735,6872,-14.336479541015624,-0.1292868896484375,3.9408559326171875
0.423,9733,6870,-11.563994018554688,1.5035586425781249,3.4069489624023435
0.431,9729,6886,-10.582371337890624,0.9792284790039062,3.8043864379882812
0.438,9729,6858,-9.179369165039063,-0.4477157104492187,3.7158009765625
0.446,9714,6884,-7.4603323730468745,0.16759411621093748,2.27927998046875
