Time (ms),Potentiometer 0 (mm),Potentiometer 1 (mm),Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2)
0.0,3947,6403,-7.4411787597656245,-0.6392518432617187,1.7717092285156248
0.008,4050,6403,-7.831433630371094,-0.3591302490234375,1.5825672973632812
0.016,4200,6401,-8.571241943359375,0.45489831542968745,1.7453730102539062
0.024,4387,6403,-9.789890588378906,-0.5889736083984375,2.4564509033203126
0.032,4617,6374,-10.40041201171875,-1.024718310546875,2.3439234252929686
0.039,4864,6402,-10.651803186035156,-1.4030021728515625,2.5330653564453125
0.047,5123,6348,-10.876858142089842,-1.6927005737304686,2.8419173706054686
0.055,6306,6366,-8.346186987304687,-2.0063409912109376,3.1292215698242187
0.114,6386,6392,-8.480262280273436,-2.427720483398437,3.303998291015625
0.121,6457,6346,-8.559270935058594,-1.8650830932617186,3.4859576171874997
0.129,6448,6390,-9.196128576660156,-1.4820108276367188,3.0645781249999997
0.137,6480,6326,-10.443507641601562,-1.4628572143554686,2.6982652709960937
0.145,6434,6388,-11.489773767089844,-1.9728221679687499,1.5011644409179687
0.153,7077,6402,-7.60398447265625,0.2561795776367187,6.940790612792968
0.211,7265,6333,-8.667010009765624,0.4165910888671875,6.363788012695312
0.219,7353,6386,-9.662997900390625,-1.0558429321289062,4.299986181640625
0.227,7505,6310,-9.667786303710937,-0.5722141967773438,1.4987702392578124
0.235,7464,6391,-8.652644799804687,-0.09337386474609374,0.011971008300781249
0.242,7556,6328,-7.936778503417968,-1.0797849487304687,0.82360537109375
0.25,7472,6399,-6.49307490234375,-2.6623522460937497,1.2306196533203124
0.258,7685,6417,-12.433089221191405,-2.5953145996093747,-2.645592834472656
0.317,7771,6358,-12.859257116699219,1.9129671264648436,-1.2521674682617188
0.324,7683,6413,-9.210493786621093,2.952050646972656,-0.08379705810546874
0.332,7785,6381,-10.429142431640624,2.224213342285156,3.1866824096679687
0.34,7730,6421,-10.63025537109375,1.8531120849609375,2.6767174560546874
0.348,7799,6406,-7.127538342285156,3.239354846191406,4.00310517578125
0.356,7847,6370,-10.158597644042969,-0.6200982299804687,5.118803149414062
0.414,7789,6389,-8.66940421142578,-1.6065093139648436,2.8467057739257813
0.422,7858,6361,-10.158597644042969,-0.6919242797851562,2.9951462768554684
0.43,7839,6386,-11.128249316406249,-2.35589443359375,-1.618480322265625
0.438,7871,6374,-9.380482104492186,-2.978386865234375,-3.019088293457031
0.445,7863,6368,-8.14028564453125,-3.258508459472656,-3.0406361083984375
0.453,8385,6815,-7.0461354858398435,-2.013523596191406,9.629479077148437
0.512,8740,6840,-6.555324145507812,-2.612074011230469,8.190563879394531
0.52,9165,6846,-6.900089184570312,-3.864241479492187,7.7787611938476555
0.527,9529,6849,-8.913612780761719,-1.2761094848632812,6.749254479980468
0.535,9745,6849,-7.783549597167968,-0.488417138671875,5.05655390625
0.543,9771,6853,-5.6191912963867185,-1.7429788085937499,1.9871873779296874
0.551,9588,6863,-8.504204296874999,1.3000515014648437,5.6766521362304685
0.609,9593,6875,-7.201758593749999,3.2345664428710936,2.7724855224609373
0.617,9594,6878,-7.594407666015624,3.258508459472656,0.6584054565429687
0.625,9582,6863,-6.871358764648437,-1.1468225952148436,1.9991583862304687
0.633,9500,6893,-2.2553379638671873,3.670311145019531,0.928950244140625
0.641,9463,6865,-10.64222637939453,-0.28969840087890625,12.059593762207031
0.649,9515,6900,-7.48906279296875,-1.867477294921875,11.365275280761718
0.657,11262,7350,-3.878606689453125,-12.452242834472656,10.144232434082031
0.715,11274,7461,-3.361459130859375,0.16759411621093748,6.265625744628906
0.723,11279,7612,-4.3071687866210935,1.467645617675781,6.198588098144531
0.731,11226,7739,-4.695029455566406,0.028730419921875,5.042188696289062
0.739,11017,7941,-5.5545478515625,2.96881005859375,0.39983167724609375
0.747,10843,8004,-7.501033801269531,-1.2330138549804688,0.7038952880859375
0.754,10413,8263,-11.037269653320312,-1.8243816650390623,8.238447912597655
0.813,10381,8526,-11.982979309082031,-5.360617517089843,8.147468249511718
0.821,10382,8682,-11.073182678222656,-5.468356591796875,8.382100012207031
0.829,10317,8945,-12.46181964111328,-3.5146880371093747,9.464279162597656
0.836,10394,8985,-9.758765966796874,-1.5538368774414062,8.25520732421875
0.844,10386,9166,-7.5345526245117185,-0.04548983154296875,8.250418920898436
0.852,10510,9332,-10.081983190917969,2.4349030883789062,0.02633621826171875
0.91,10498,9229,-10.0748005859375,1.20667763671875,1.0821791503906248
0.918,10298,9343,-8.458714465332031,-0.9816226806640624,2.501940734863281
0.926,10268,9250,-7.1778165771484375,-0.354341845703125,6.79953271484375
0.934,10001,9360,-7.053318090820312,3.746925598144531,12.873622326660156
0.942,9928,9303,-7.735665563964844,2.2936451904296873,12.753912243652342
0.95,9617,9398,-6.892906579589844,-0.689530078125,9.430760339355468
0.957,8268,9455,-8.116343627929687,2.0973206542968748,11.877634436035155
1.016,8410,9458,-8.085219006347655,3.2561142578125,14.513650463867187
1.024,8458,9616,-9.090783703613281,0.19393033447265623,16.44577120361328
1.031,8734,9753,-10.93671318359375,-1.158793603515625,13.469778540039062
1.039,8980,10052,-13.728352319335936,-2.5258827514648434,10.828974108886719
1.047,9254,10349,-12.265495104980468,-1.3623007446289062,7.125144140624999
1.055,9598,11723,-6.363788012695312,4.553771557617187,8.585607153320312
1.113,9649,11807,-8.731653454589843,0.30885201416015623,6.129156249999999
1.121,9698,11906,-4.975151049804687,4.393360046386719,0.8930372192382812
1.129,9697,12008,-12.643778967285156,6.002263562011718,4.094084838867187
1.137,9812,12058,-14.271836096191405,-2.0183119995117185,1.22583125
1.145,9994,12060,-11.094730493164063,-4.618415002441406,2.849099975585937
1.152,9752,12063,-9.234435803222656,-3.768473413085937,-4.374206433105469
1.211,9702,12061,-10.319009155273436,-1.9967641845703124,-0.09816226806640624
1.219,9676,12035,-10.453084448242187,3.6152445068359373,9.880870251464843
1.226,9672,12036,-7.802703210449218,4.65432802734375,14.920664746093749
1.234,9704,11925,-7.649474304199218,3.7924154296875,12.267889306640624
1.242,9740,11918,-8.88009395751953,3.0142998901367184,9.670180505371093
