Time (ms),Potentiometer 0 (mm),Potentiometer 1 (mm),Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2)
58.029,19094,9575,-1.01514150390625,19.61270144958496,-0.6488286499023437
58.037,18407,9508,2.932897033691406,4.649539624023437,-6.665457421875
58.045,17162,9581,0.5458779785156249,-6.7803791015625,-4.204218115234375
58.053,20103,11298,-5.3390697021484375,-16.546327673339842,9.897629663085937
58.111,19349,10707,-3.1172505615234374,-12.57674132080078,7.199364392089843
58.119,18708,10336,-7.570465649414062,19.61270144958496,12.322955944824217
58.127,18063,10482,-16.730681201171873,9.53131680908203,6.268019946289062
58.135,17237,10732,-17.784129931640624,-6.768408093261718,-8.473079675292968
58.142,16063,11200,-19.6133,-5.284003063964843,-19.6133
58.15,15096,10944,-5.758054992675781,-5.482721801757812,-3.047818713378906
58.158,10667,13593,1.005564697265625,-14.961366174316405,-9.583989245605467
58.217,9426,13866,18.99978582458496,-5.817910034179687,-16.225504650878904
58.225,8825,13133,7.338228088378906,-1.6615759521484375,-5.652710119628906
58.232,8773,13265,-7.826645227050781,-3.0023288818359375,18.375497741699217
58.24,10090,12695,-19.6133,7.8338278320312495,19.61270144958496
58.248,11892,13030,-19.6133,-3.105279553222656,19.61270144958496
58.256,18697,14366,-11.851298217773437,1.0366893188476562,19.61270144958496
58.314,19962,13959,-7.8553756469726554,-4.374206433105469,16.654066748046873
58.322,19855,14370,-2.085349645996094,-10.548852514648438,14.681244580078124
58.33,20258,14131,-3.3446997192382812,13.172897534179686,17.02756220703125
58.338,18960,14593,-6.801926916503906,19.026720593261718,9.227253198242186
58.346,18023,14716,-9.950302099609374,9.241618408203124,-5.118803149414062
58.354,9017,12893,15.119383483886718,-9.244012609863281,-19.6133
58.412,7849,12501,1.687912170410156,6.160280871582031,-17.72906329345703
58.42,7236,11974,-3.0502129150390624,-0.7876923461914062,-0.7900865478515624
58.428,6422,11746,-2.91134921875,-11.168950744628905,-1.714248388671875
58.436,5845,11544,1.0558429321289062,-9.203311181640624,-1.678335363769531
58.443,5327,11477,0.21068974609375,2.252943762207031,-1.5227122558593749
58.451,9921,13485,-13.36203946533203,2.6719290527343746,13.627795849609374
58.51,11524,13700,-4.786009118652344,3.220201232910156,0.6607996582031249
58.518,12252,13737,8.06367119140625,0.028730419921875,7.575254052734374
58.525,12587,13408,1.3335703247070312,-3.6008792968749996,9.449913952636718
58.533,12625,13250,-8.25520732421875,3.0406361083984375,6.203376501464843
58.541,12683,13161,-16.141707592773436,6.629544396972656,9.931148486328125
58.549,12880,13059,-14.532804077148437,5.887341882324218,15.109806677246093
58.557,10887,11508,-0.8307879760742187,-4.965574243164062,11.908759057617187
58.615,9421,10780,12.631807958984375,-8.226476904296874,-18.84715546875
58.623,8081,10093,6.691793640136718,4.357447021484375,-18.87828009033203
58.631,7199,9779,-1.9632453613281249,1.2138602416992186,2.1643583007812497
58.639,6783,9673,-16.548721875,-2.50912333984375,8.95670841064453
58.647,6633,10287,-19.6133,-5.121197351074218,6.0333881835937495
58.654,5938,11005,-4.496310717773437,2.786850732421875,2.583343591308594
58.713,6748,10953,-9.821015209960937,4.177881896972656,5.437231970214843
58.721,8116,11031,-12.524068884277343,-5.623979699707031,0.26336218261718747
58.729,9552,10966,-12.732364428710937,-7.934384301757812,2.920926025390625
58.737,10539,11305,-9.995791931152343,-1.0295067138671874,1.9488801513671874
58.745,11024,11511,-4.735730883789063,-1.5131354492187499,-5.415684155273437
58.752,15878,12810,-17.611747412109374,0.44532150878906246,13.345280053710937
58.811,15882,12934,-10.558429321289061,-3.9360675292968748,17.762582116699217
58.819,15650,12693,-7.45075556640625,-5.430049365234375,8.250418920898436
58.827,14648,12710,-1.9584569580078124,-2.327164013671875,-0.3327940307617187
58.834,13733,12123,4.120421057128906,0.689530078125,4.613626599121093
58.842,12691,12063,-0.5698199951171875,4.548983154296875,12.897564343261719
58.85,12028,10065,-5.413289953613281,-2.0757728393554684,9.37808790283203
58.909,11885,9753,-13.321338037109374,1.2521674682617188,3.9145197143554684
58.917,11190,10057,-18.73702219238281,-5.011064074707031,-0.5147533569335937
58.924,11165,10208,-19.6133,-8.640673791503906,-7.644685900878906
58.932,11041,10674,-19.6133,-5.57370146484375,5.408501550292969
58.94,11539,10581,-17.69554447021484,4.879382983398437,4.50109912109375
58.948,11874,10639,-9.440337145996093,1.1707646118164061,13.563152404785155
58.956,13021,10994,-19.6133,0.040701428222656245,0.32561142578124996
59.014,13580,11101,-19.6133,0.0526724365234375,1.0319009155273438
59.022,13406,11439,-15.037980627441405,-3.0119056884765625,8.283937744140625
59.03,13668,11430,-7.785943798828124,-2.81558115234375,6.490680700683593
59.038,13046,11499,-1.6041151123046875,-0.16998831787109375,12.933477368164061
59.046,12363,11494,2.1068974609374997,1.0271125122070313,11.010933435058593
59.053,6937,11383,-15.136142895507811,1.93451494140625,11.911153259277343
59.112,7779,11470,-12.291831323242187,-8.688557824707031,18.279729675292966
59.12,8651,11564,-14.61420693359375,-5.2648494506835934,17.451335900878906
59.127,9076,11721,-8.358157995605469,-5.875370874023437,5.432443566894531
59.135,8954,11841,-1.2928688964843749,4.572925170898437,-9.68454571533203
59.143,8577,11877,2.664746447753906,7.1035963256835934,-5.870582470703124
59.151,7159,14093,-19.6133,8.386888415527343,19.61270144958496
59.21,8928,14472,-19.6133,-2.205059729003906,19.61270144958496
59.217,10972,14707,-19.570204370117185,3.708618371582031,9.1554271484375
59.225,12636,15153,-9.622296472167967,-0.565031591796875,6.387730029296875
59.233,13860,14926,-1.9488801513671874,-5.068524914550781,10.9175595703125
59.241,14089,15055,-3.2824504760742186,3.921702319335937,19.61270144958496
59.249,14021,14301,-4.544194750976562,4.4819455078125,7.156268762207031
59.256,5851,11766,-16.335637927246093,-0.22026655273437498,5.8226984375
